time,lat,lon,elev,speed,houi
2023-01-03 23:05:09.999000,32.59878501016205,131.6755951503657,7.542828447569642,45.28961796816763,213.06195843627762
2023-01-03 23:05:11.999000,32.59859078546391,131.675445793681,7.589269707121193,46.31952631395171,212.90844008738503
2023-01-03 23:05:13.999000,32.59839432856753,131.6752956045889,7.987326576012942,46.77029632050656,212.34763671066486
2023-01-03 23:05:15.999000,32.59819825183263,131.6751489029658,8.451716932246748,46.39039538656687,211.75747564648134
2023-01-03 23:05:17.999000,32.5980089484485,131.675010475955,8.783233738265446,44.50195760297069,211.91939855578494
2023-01-03 23:05:19.999000,32.59783419665641,131.6748818815857,9.005364139114393,41.15278616067086,212.49941694100545
2023-01-03 23:05:22.499000,32.5976299139307,131.6747281441267,9.2842048658741,38.73027757521613,212.7631079035893
2023-01-03 23:05:24.499000,32.59746262108629,131.674600962014,9.212646278281923,39.763390879901,212.46528270886947
2023-01-03 23:05:26.499000,32.59728705257952,131.6744690082159,8.961176725268666,41.59215408716641,212.10192542258497
2023-01-03 23:05:28.500000,32.59712864375992,131.6743516119408,8.796168798505848,37.35953182118111,212.42614563978879
2023-01-03 23:05:30.600000,32.59703235365723,131.6742793515118,8.700677496704433,21.71549514601657,213.3503858810003
2023-01-03 23:05:35.999000,32.59683191796621,131.6741235190994,8.675777174532413,17.76518487388684,212.1271125068426
2023-01-03 23:05:38.499000,32.59664402466598,131.6739841367256,8.63413437348612,35.47772685667442,211.7243210142658
2023-01-03 23:05:40.499000,32.5964740524249,131.6738600082966,8.574360812132863,39.94363824565455,211.872894029675
2023-01-03 23:05:42.500000,32.59630330695967,131.6737345913477,8.537108915417488,40.16916709702357,211.45792408413024
2023-01-03 23:05:44.500000,32.59614460670197,131.6736198964615,8.504805681663324,37.18906329624379,211.4034863048649
2023-01-03 23:05:46.500000,32.59602357542192,131.673532612162,8.460843177975065,28.34555608937363,215.4786759841167
2023-01-03 23:05:54.800000,32.59599436163722,131.6735080154803,8.806921915095609,1.72697101453229,214.5562548399509
2023-01-03 23:06:28.999000,32.59582589792559,131.6733709539839,10.10057926923037,2.390636275063291,212.2482247632964
2023-01-03 23:06:30.999000,32.59568146471911,131.6732633086389,10.03865876027747,34.13481512669904,212.17881189207765
2023-01-03 23:06:32.999000,32.59551585234779,131.6731402099051,9.983217180816077,39.11031024513116,212.08436606823895
2023-01-03 23:06:34.999000,32.59532792846902,131.6730010377387,9.88365605610301,44.3336579226758,212.21891233997337
2023-01-03 23:06:36.999000,32.59512379701214,131.6728490729784,9.721133294965634,48.22822647410757,212.57449510636968
2023-01-03 23:06:38.999000,32.59490761952505,131.6726859180266,9.51348316973011,51.27417388031874,213.2638376372642
2023-01-03 23:06:40.999000,32.59468326454463,131.6725120665278,9.337269251040045,53.62721796754415,213.79285565920605
2023-01-03 23:06:42.999000,32.59445180803026,131.6723290796854,9.220733813843347,55.66188566174158,213.83733734769248
2023-01-03 23:06:44.999000,32.59421389445976,131.6721406723951,9.195766997356191,57.24470940908383,212.9643346002263
2023-01-03 23:06:46.999000,32.59397070816717,131.6719543706298,9.168456229038814,57.93178714003368,212.0918850386115
2023-01-03 23:06:48.999000,32.59372740425467,131.6717741359902,9.1353147663791,57.40364355611342,211.96228227684844
2023-01-03 23:06:50.999000,32.59349465085651,131.6716025826813,9.144343053258131,54.83737616340222,208.6217364203661
2023-01-03 23:06:52.999000,32.59327444026586,131.671460628144,9.205568556171096,50.15657399319836,197.31942698605863
2023-01-03 23:06:54.999000,32.59305221603294,131.6713787689015,9.331662433470433,46.57132879278028,185.91587911518707
2023-01-03 23:06:56.999000,32.59281230283905,131.6713494028834,9.400306089336905,48.27301113376488,182.05310549741097
2023-01-03 23:06:58.999000,32.59255547946569,131.6713385272398,9.506495048026894,51.43566057754558,182.03761915554495
2023-01-03 23:07:00.999000,32.59229052268051,131.671327391909,9.579835567484032,53.06477245678549,182.2303740844264
2023-01-03 23:07:02.999000,32.59202361020558,131.6713151122405,9.72605997201354,53.46279260938824,182.27672400792378
2023-01-03 23:07:04.999000,32.59175807363567,131.6713026417738,9.975928783323283,53.18844431111624,182.20650785838467
2023-01-03 23:07:06.999000,32.591494885561,131.6712906632173,10.23750564530977,52.71583994008666,182.05338117671468
2023-01-03 23:07:08.999000,32.59123519915813,131.6712796650193,10.40024375546353,52.00982969837246,182.30978963196853
2023-01-03 23:07:10.999000,32.59097789693701,131.671267405687,10.60420415389298,51.54058223143609,182.36461100410392
2023-01-03 23:07:12.999000,32.59072306177558,131.6712549754338,10.84006966169186,51.0487215564276,182.36300234926145
2023-01-03 23:07:14.999000,32.59047037626299,131.671242658465,11.05263572595122,50.61788417207942,182.17165366245806
2023-01-03 23:07:16.999000,32.59022279654478,131.6712315686201,11.21532118697804,49.58862389430856,182.12336099562444
2023-01-03 23:07:18.999000,32.58998691697629,131.6712212380641,11.53568154941529,47.24365799541138,182.1521881565319
2023-01-03 23:07:20.999000,32.58976669567689,131.6712114622383,11.74452744549288,44.10848011442331,181.92844422301454
2023-01-03 23:07:22.999000,32.58955967448471,131.6712032285488,11.73533433382819,41.45889570715472,181.80278242933363
2023-01-03 23:07:24.999000,32.58935880413095,131.6711957604494,11.77560420942469,40.22411151540005,182.25970019858548
2023-01-03 23:07:26.999000,32.58915829266728,131.6711864145332,11.9412928894639,40.16272086497301,182.6679707218182
2023-01-03 23:07:29.499000,32.58890965894247,131.6711727290377,11.87007890961619,39.85420262879992,182.64641013607738
2023-01-03 23:07:31.499000,32.58871741336588,131.6711622329624,11.76402597029175,38.51860468169179,182.9953876838357
2023-01-03 23:07:33.499000,32.58853398724342,131.6711508955569,11.94854882866919,36.76220817684913,182.9444259024127
2023-01-03 23:07:35.500000,32.58836411524226,131.6711405748917,12.05204742822232,34.02700266745558,182.72440168767162
2023-01-03 23:07:37.499000,32.58820829443336,131.6711318164665,12.07227134328862,31.23824268667085,182.30637100791074
2023-01-03 23:07:39.499000,32.58806458902486,131.6711249798977,12.11640722849507,28.78563476061746,182.3146498614654
2023-01-03 23:07:41.500000,32.58793711402357,131.6711188936826,12.21989895417876,25.52160938669992,182.63215498662092
2023-01-03 23:07:43.499000,32.58782672770063,131.6711128994654,12.44080316411542,22.12843707345262,182.83986100794712
2023-01-03 23:07:45.499000,32.58771671674632,131.6711064534936,12.61633572720369,22.04596311602815,183.8617648653036
2023-01-03 23:07:47.499000,32.58758593786128,131.6710960259816,12.68578554417278,26.23493630854922,186.0202757661028
2023-01-03 23:07:49.499000,32.58744711751643,131.6710787329902,12.60768607713971,27.9372371397275,185.71887082223017
2023-01-03 23:07:51.500000,32.58731708545812,131.6710633513052,12.41057376180285,26.14160301253149,182.71502445152393
2023-01-03 23:07:53.500000,32.58719219449794,131.6710563556732,12.20191167052202,25.02437550182448,181.06295385825985
2023-01-03 23:07:55.500000,32.58707904784369,131.6710538759547,11.94640028858888,22.64964420907271,180.90857997105638
2023-01-03 23:07:57.500000,32.58698582789145,131.6710521297128,11.7565760644951,18.6599814038649,233.26440408632402
2023-01-03 23:08:04.996000,32.58694478232189,131.6709871697883,11.56336361292074,3.653155441104695,240.49553105133361
2023-01-03 23:08:35.999000,32.58677955348719,131.6706422793881,10.78511611465365,4.316202628028019,269.12864761617175
2023-01-03 23:08:37.999000,32.58677697547049,131.6704420758458,10.81611150854386,33.76669055582775,268.56938779917795
2023-01-03 23:08:40,32.58677288509333,131.6702486228143,10.83640981274198,32.61842111200185,268.23447964639564
2023-01-03 23:08:42,32.58676829484427,131.6700727273866,10.89620315527863,29.67721146286879,268.54180486968477
2023-01-03 23:08:43.999000,32.58676478793138,131.6699100067431,10.89991868624435,27.4643509746504,268.8734908966504
2023-01-03 23:08:46,32.58676225955294,131.6697581354204,10.99585702291734,25.60377539589979,269.07139633749676
2023-01-03 23:08:48,32.58676043096431,131.6696248842786,11.1722655964228,22.47492076492882,269.1102257947992
2023-01-03 23:08:49.999000,32.58675885485059,131.6695050179547,11.31069388760761,20.22643651192775,269.39431289527096
2023-01-03 23:08:51.999000,32.58675778959118,131.6693860012265,11.41912348787962,20.07136070506905,269.64041943704865
2023-01-03 23:08:54,32.58675718411455,131.6692720553718,11.47237984192187,19.2070087585613,269.7779309859011
2023-01-03 23:08:55.999000,32.58675686529686,131.6691749057269,11.62518890033148,16.39164034795674,258.69513714417155
2023-01-03 23:08:57.999000,32.5867423712205,131.6690892656709,11.94654264353323,14.73071589608007,227.47415026917696
2023-01-03 23:08:59.999000,32.58669207494953,131.6690244907361,12.30112136089573,14.8540950140015,197.20351514353678
2023-01-03 23:09:02,32.58660659960254,131.6689932310138,12.37177931239713,17.89227743301574,183.3112292975636
2023-01-03 23:09:04,32.58650764084472,131.6689864683002,12.20465161023323,19.840159947128,181.1775653443814
2023-01-03 23:09:05.999000,32.58640276403261,131.6689839219463,12.06642095152695,21.00624141388928,181.26089783938346
2023-01-03 23:09:07.999000,32.58629358303334,131.6689810834413,11.92631270492936,21.85773444176294,182.19043951850426
2023-01-03 23:09:10,32.58619352277316,131.6689765628355,11.76893175399584,20.03149869312918,183.7654474481284
2023-01-03 23:09:11.999000,32.58610656316356,131.6689698027574,11.68634263880375,17.45056871751158,183.5421809715807
2023-01-03 23:09:13.999000,32.58601071489357,131.6689627946619,11.69631000985618,19.22041014202162,182.31480052221568
2023-01-03 23:09:15.999000,32.58589345267209,131.6689571958137,11.72162601690896,23.48887292835786,181.26403173918035
2023-01-03 23:09:17.999000,32.5857585860601,131.6689536808337,11.79593137579228,27.00013950680683,181.0167904644123
2023-01-03 23:09:19.999000,32.58561342683329,131.6689506377706,11.88879743678507,29.05824164307226,181.31147598762138
2023-01-03 23:09:21.999000,32.58545403284793,131.6689463275787,11.98565172242008,31.91087045640855,182.04988307081626
2023-01-03 23:09:23.999000,32.58527849129561,131.6689389062444,12.11782712965014,35.15718523533684,182.8526624944961
2023-01-03 23:09:25.999000,32.58509086977368,131.6689278634545,12.3634643602316,37.59826151070468,183.34084162574172
2023-01-03 23:09:27.999000,32.58490117586445,131.6689147840605,12.76133958421815,38.03070593057735,183.1006747302326
2023-01-03 23:09:29.999000,32.58471153351339,131.6689026501541,13.36897517020166,38.01150529022056,182.60951570870233
2023-01-03 23:09:31.999000,32.58451833607682,131.6688922498603,14.11480258295251,38.70879876293346,182.38242630531636
2023-01-03 23:09:34.499000,32.58427883629714,131.6688804803682,15.03783534295989,38.38200954978053,182.3249166867336
2023-01-03 23:09:36.499000,32.58410060344588,131.6688719333337,15.60938081714485,35.70198366459233,181.9553257583146
2023-01-03 23:09:38.499000,32.58392760292693,131.6688649571777,16.00305678596718,34.64597852646001,182.1730295831144
2023-01-03 23:09:40.499000,32.58376041095202,131.6688574639391,16.15240974281652,33.48794158517894,182.54977335587668
2023-01-03 23:09:42.499000,32.58360994995284,131.6688495500164,16.20182837056015,30.14435954428087,182.289985576614
2023-01-03 23:09:44.499000,32.58347675980219,131.6688432590843,16.02754751268362,26.67918355988313,182.40991995387523
2023-01-03 23:09:46.499000,32.58335013279351,131.6688369645535,15.65518838836232,25.3668537348327,183.07532238561205
2023-01-03 23:09:48.499000,32.58322184286314,131.6688288235467,15.21990288316857,25.71328810746214,183.56240545525287
2023-01-03 23:09:50.499000,32.58309735369518,131.6688196695237,14.72775379643296,24.96420732585295,184.94548986047133
2023-01-03 23:09:52.500000,32.58298858576576,131.6688085530509,14.24114041203277,21.84080215964953,187.8129180147734
2023-01-03 23:09:54.500000,32.58289946909316,131.668794110239,13.81870035389775,18.00288671364838,187.66581889759465
2023-01-03 23:10:05,32.582736620473,131.6687682209515,13.28616612743485,6.263848290571936,186.29969813194407
2023-01-03 23:10:44,32.58219624475597,131.6686977608709,11.70511232689023,5.579870089985508,223.06330256569862
2023-01-03 23:10:45.999000,32.58214616677477,131.6686424819673,11.42523465627633,13.69567458282498,241.6341829532964
2023-01-03 23:10:53,32.58202139729079,131.6683695424276,10.77950447145849,14.96044677020262,262.3218615506983
2023-01-03 23:10:54.999000,32.58199215101819,131.6681133201875,10.93334048431421,43.62826429910402,261.2837205266826
2023-01-03 23:10:57,32.58195637319983,131.6678376897418,11.17487591750955,47.01015286099685,260.7710854268074
2023-01-03 23:10:59,32.5819177956066,131.6675572635498,11.30937646718732,47.92057001400521,260.62179028541567
2023-01-03 23:11:00.999000,32.58187993611349,131.667286515778,11.3108423734193,46.30957005317163,260.3496854034183
2023-01-03 23:11:03,32.58184172861788,131.6670211250114,11.52022987659532,45.38380184708517,260.21673730214326
2023-01-03 23:11:05,32.58180604017522,131.6667766653389,11.63972796004711,41.84239629191515,261.12079626648017
2023-01-03 23:11:07,32.58177829543861,131.6665669050365,11.76259319995418,35.80937794368447,262.92425832743186
2023-01-03 23:11:09,32.58175970671083,131.666390026654,12.16511355690825,30.0619063139098,283.5207396504659
2023-01-03 23:11:11.167000,32.58178185782778,131.666281222893,12.30690647567419,17.42297829793018,320.2770230393059
2023-01-03 23:11:17.999000,32.58196951797876,131.666097055869,12.30619093962014,14.26784783989169,172.02816396106283
2023-01-03 23:11:43.002000,32.581912559747,131.6661064769592,11.9149147745165,0.9206077365680576,180.56435410406385
2023-01-03 23:12:35,32.58184923656096,131.6661057402445,11.06383031606674,0.4874442193712467,243.54234133318812
2023-01-03 23:12:37,32.58184185352142,131.6660882177279,10.94167144688995,3.295882290509802,257.49416981739
2023-01-03 23:12:39,32.58183747153409,131.6660648831477,11.12265114122459,4.032996271552034,255.8345334112994
2023-01-03 23:12:41,32.58183182621119,131.666038465351,11.4060091838601,4.598005707473544,254.28810357404944
2023-01-03 23:12:43,32.58182565625992,131.6660125601114,12.09251181617776,4.537271648151322,253.16545321089873
2023-01-03 23:12:44.999000,32.58181811602643,131.6659831264918,12.92289225526586,5.188564546849071,248.21688663477565
2023-01-03 23:12:46.999000,32.58180919436516,131.6659567582486,13.51202564729029,4.790838113675102,247.1107597173685
2023-01-03 23:12:49,32.58179825224953,131.6659261470011,13.76705174348178,5.607800126726533,252.8833955474302
2023-01-03 23:12:51,32.58179071030394,131.6658972211793,13.83611348151488,5.10938916060824,262.27805470336347
2023-01-03 23:12:53,32.58178730622215,131.665867569593,13.70436020915309,5.046130355898915,268.13270636851456
2023-01-03 23:12:55,32.58178659580729,131.6658418324813,13.63416979390744,4.343266537136543,258.5167732465347
2023-01-03 23:12:57,32.58178216880231,131.6658160934903,13.61653022444037,4.433102317044441,237.94372652791338
2023-01-03 23:12:58.999000,32.58176770345582,131.6657888110065,14.090751325958,5.436169461501641,236.96064454598215
2023-01-03 23:13:00.999000,32.58175015013314,131.6657569336733,14.69704359649387,6.418946112971178,246.24298896582573
2023-01-03 23:13:02.999000,32.58173882629247,131.6657265472678,15.19948153581863,5.600184865969984,247.90545643727484
2023-01-03 23:13:04.999000,32.58172905128128,131.6656981065397,15.93465146974635,5.177517357415689,253.77473109589903
2023-01-03 23:13:06.999000,32.58172184305896,131.6656688501915,16.62943472356179,5.137885695931502,271.562512703009
2023-01-03 23:13:08.999000,32.58172249840614,131.6656404737582,16.40553932240187,4.790838113675102,295.186130500211
2023-01-03 23:13:10.999000,32.58173230673658,131.6656158393534,15.36867763542832,4.591650478855721,297.9784409268418
2023-01-03 23:13:13,32.58174495074891,131.665587726952,14.1151241567737,5.368607057568085,292.27696539392366
2023-01-03 23:13:14.999000,32.58175463156991,131.6655598155632,12.82396407802034,5.089021312379428,280.2355199666489
2023-01-03 23:13:17,32.5817583967597,131.6655351870478,12.2224079051137,4.218402961197996,297.82112438758406
2023-01-03 23:13:19,32.58176524272108,131.665519864498,12.50150019253756,2.915054759446547,290.5197783925415
2023-01-03 23:13:21,32.58177115715556,131.6655012001895,13.17103378426526,3.361674853071157,272.9773178510678
2023-01-03 23:13:23,32.58177224649004,131.6654764623595,13.41909651567854,4.17879258028088,271.23274931725484
2023-01-03 23:13:24.999000,32.58177285759705,131.6654429199397,13.4064070475158,5.660081514576848,282.7955552722291
2023-01-03 23:13:26.999000,32.58177877104968,131.6654121665619,13.01035399821663,5.316647922885584,288.26988997629314
2023-01-03 23:13:28.999000,32.58178642258333,131.665384791846,12.53564319363236,4.86343070509304,272.4552195351028
2023-01-03 23:13:30.999000,32.58178747855569,131.6653557038721,12.09424316013493,4.911229698467412,271.15084686336013
2023-01-03 23:13:33,32.58178804224666,131.665322561446,11.51653818608434,5.589563330051485,280.83700973557455
2023-01-03 23:13:34.999000,32.58179299363886,131.6652920114287,11.12860196497015,5.252951679593134,297.4140454475293
2023-01-03 23:13:37,32.58180602897703,131.6652623268145,11.04290348974724,5.638925990914703,300.4796752743842
2023-01-03 23:13:39,32.58181785200355,131.6652386007375,10.8984245282314,4.642248705944403,304.2287498472209
2023-01-03 23:13:40.999000,32.58182946784115,131.6652184346159,10.63585313571375,4.113928037643856,318.69241724412154
2023-01-03 23:13:43,32.58184534755698,131.6652019528211,10.54253886900787,4.218402961197996,328.3317818764298
2023-01-03 23:13:45,32.58186549047811,131.6651872773121,10.4889586149632,4.732579355341073,330.506049239636
2023-01-03 23:13:47.500000,32.58189321553427,131.6651687547441,10.49124126568453,5.094966499621293,330.5724262550728
2023-01-03 23:13:49.499000,32.58191585537047,131.6651536703716,10.31353667462625,5.199819580783652,332.395057427268
2023-01-03 23:13:51.999000,32.58193276703793,131.6651432256553,9.924151630545746,3.053799240325954,304.01181629967186
2023-01-03 23:13:54.499000,32.58193792871401,131.6651341911566,9.341782051294652,1.472377609616688,245.65100767631785
2023-01-03 23:13:56.499000,32.58193657676254,131.6651306626479,8.668643391948237,0.6393876460201473,95.58094670491525
2023-01-03 23:13:58.495000,32.58193626869926,131.6651343863244,8.488204106292638,0.6406690439850995,1.8142616786442536
