root info:  osm {'version': '0.6', 'generator': 'CGImap 0.8.6 (2356102 spike-08.openstreetmap.org)', 'copyright': 'OpenStreetMap and contributors', 'attribution': 'http://www.openstreetmap.org/copyright', 'license': 'http://opendatacommons.org/licenses/odbl/1-0/'}
nspaces =  {}
way 140666142 : {'tag': {'highway': 'residential', 'source': 'YahooJapan/ALPSMAP'}, 'ref': ['1540573281', '5340274848', '1540572540']}
way 140666146 : {'tag': {'highway': 'unclassified', 'source': 'YahooJapan/ALPSMAP', 'yh:STRUCTURE': '地上', 'yh:TOTYUMONO': '供用中', 'yh:TYPE': 'その他一般道', 'yh:WIDTH': '3.0m〜5.5m', 'yh:WIDTH_RANK': '3'}, 'ref': ['1540559221', '1540559316']}
way 140666150 : {'tag': {'highway': 'unclassified', 'oneway': 'yes', 'source': 'YahooJapan/ALPSMAP'}, 'ref': ['1540557313', '6910430530', '1543843233', '1540556833']}
way 140666159 : {'tag': {'bridge': 'yes', 'highway': 'tertiary', 'layer': '1', 'source': 'YahooJapan/ALPSMAP'}, 'ref': ['1540562670', '1540562453']}
way 140666167 : {'tag': {'highway': 'tertiary', 'source': 'YahooJapan/ALPSMAP'}, 'ref': ['1540555608', '5281607457', '5281607451', '1540556029']}
way 140666208 : {'tag': {'highway': 'unclassified', 'source': 'YahooJapan/ALPSMAP', 'yh:STRUCTURE': '地上', 'yh:TOTYUMONO': '供用中', 'yh:TYPE': 'その他一般道', 'yh:WIDTH': '3.0m〜5.5m', 'yh:WIDTH_RANK': '3'}, 'ref': ['1540569723', '1540569791']}
way 140666219 : {'tag': {'highway': 'unclassified', 'source': 'YahooJapan/ALPSMAP'}, 'ref': ['1540574359', '5353694681', '1540573851']}
way 140666233 : {'tag': {'highway': 'residential', 'source': 'YahooJapan/ALPSMAP'}, 'ref': ['1540562959', '5913242329', '1540562987']}
way 140666236 : {'tag': {'covered': 'arcade', 'highway': 'pedestrian', 'source': 'YahooJapan/ALPSMAP'}, 'ref': ['1540556641', '6023791109', '5271376652', '5479474506', '1540556361']}
way 140666238 : {'tag': {'highway': 'tertiary', 'source': 'YahooJapan/ALPSMAP'}, 'ref': ['1540558172', '5355914341']}
way 140666243 : {'tag': {'highway': 'unclassified', 'source': 'YahooJapan/ALPSMAP'}, 'ref': ['1540556015', '5295090328', '5295090329', '5295090330', '1540555867']}
way 140666244 : {'tag': {'highway': 'residential', 'source': 'YahooJapan/ALPSMAP'}, 'ref': ['6309503790', '1540558762', '1540558465']}
way 140666246 : {'tag': {'highway': 'path', 'source': 'YahooJapan/ALPSMAP'}, 'ref': ['1540559441', '1540559397']}
way 140666249 : {'tag': {'highway': 'residential', 'source': 'YahooJapan/ALPSMAP', 'yh:STRUCTURE': '地上', 'yh:TOTYUMONO': '供用中', 'yh:TYPE': 'その他一般道', 'yh:WIDTH': '1.5m〜3.0m', 'yh:WIDTH_RANK': '4'}, 'ref': ['1540553659', '1540553638']}
way 140666264 : {'tag': {'highway': 'residential', 'source': 'YahooJapan/ALPSMAP', 'yh:STRUCTURE': '地上', 'yh:TOTYUMONO': '供用中', 'yh:TYPE': 'その他一般道', 'yh:WIDTH': '1.5m〜3.0m', 'yh:WIDTH_RANK': '4'}, 'ref': ['1540558499', '1540558465']}
way 140666267 : {'tag': {'highway': 'unclassified', 'source': 'YahooJapan/ALPSMAP'}, 'ref': ['1540556043', '6008920426', '1540555901']}
way 140666269 : {'tag': {'highway': 'unclassified', 'source': 'YahooJapan/ALPSMAP'}, 'ref': ['1540570424', '1540570513']}
way 140666271 : {'tag': {'highway': 'unclassified', 'source': 'YahooJapan/ALPSMAP'}, 'ref': ['1540556018', '1540555845']}
way 140666278 : {'tag': {'highway': 'unclassified', 'source': 'YahooJapan/ALPSMAP'}, 'ref': ['1540575559', '5353893417', '5353893418', '5353893416', '1540575511']}
way 140666416 : {'tag': {'highway': 'unclassified', 'source': 'YahooJapan/ALPSMAP'}, 'ref': ['1540564496', '5305928098', '5305928099']}
way 140666425 : {'tag': {'highway': 'residential', 'source': 'YahooJapan/ALPSMAP'}, 'ref': ['5281355599', '1540555579']}
way 140666472 : {'tag': {'highway': 'residential', 'source': 'YahooJapan/ALPSMAP'}, 'ref': ['1540563342', '5295188484', '1540563365']}
way 140666484 : {'tag': {'highway': 'unclassified', 'source': 'YahooJapan/ALPSMAP', 'yh:STRUCTURE': '地上', 'yh:TOTYUMONO': '供用中', 'yh:TYPE': 'その他一般道', 'yh:WIDTH': '3.0m〜5.5m', 'yh:WIDTH_RANK': '3'}, 'ref': ['1540554937', '1540554920']}
way 140666485 : {'tag': {'highway': 'unclassified', 'source': 'YahooJapan/ALPSMAP'}, 'ref': ['1540555630', '6023789781', '1540555576']}
way 140666495 : {'tag': {'highway': 'unclassified', 'oneway': 'yes', 'source': 'YahooJapan/ALPSMAP'}, 'ref': ['5353695734', '5353695728']}
way 140666496 : {'tag': {'highway': 'residential', 'source': 'YahooJapan/ALPSMAP'}, 'ref': ['1540558979', '1540559096']}
way 140666498 : {'tag': {'highway': 'residential', 'source': 'YahooJapan/ALPSMAP'}, 'ref': ['1540563054', '5295188466', '5295188465', '1540562985']}
way 140666511 : {'tag': {'highway': 'residential', 'source': 'YahooJapan/ALPSMAP'}, 'ref': ['1540563404', '1540563435']}
way 140666543 : {'tag': {'highway': 'unclassified', 'source': 'YahooJapan/ALPSMAP'}, 'ref': ['1540561166', '6006268343', '1540561027']}
way 140666549 : {'tag': {'highway': 'unclassified', 'source': 'YahooJapan/ALPSMAP'}, 'ref': ['1540575257', '5340164996', '1540575074']}
way 140666564 : {'tag': {'highway': 'residential', 'source': 'YahooJapan/ALPSMAP'}, 'ref': ['1540562959', '5917237039', '1540562642']}
way 140666570 : {'tag': {'highway': 'unclassified', 'source': 'YahooJapan/ALPSMAP'}, 'ref': ['1540573124', '5353893385', '5353716049', '1540573553']}
way 140666576 : {'tag': {'highway': 'unclassified', 'source': 'YahooJapan/ALPSMAP'}, 'ref': ['1540568301', '5305953527', '5305953528', '1540569672']}
way 140666582 : {'tag': {'highway': 'unclassified', 'source': 'YahooJapan/ALPSMAP'}, 'ref': ['1540559316', '5355914638', '1540560084']}
way 140666586 : {'tag': {'highway': 'unclassified', 'source': 'YahooJapan/ALPSMAP'}, 'ref': ['1540559206', '5997142902', '6006146341', '5281607661', '6006146347', '6006146346', '1540559611']}
way 140666597 : {'tag': {'highway': 'residential', 'source': 'YahooJapan/ALPSMAP'}, 'ref': ['5305928037', '5305928036', '5305928035', '5305928034', '6725352835', '5305928033', '5305928032', '5305928031', '5305928030', '5305928029', '5305928028', '5305928027', '5305928026', '1540561920', '6725413355', '6725413357', '1540561833']}
way 140666607 : {'tag': {'highway': 'unclassified', 'source': 'YahooJapan/ALPSMAP'}, 'ref': ['1540559308', '5997142913', '1540559154']}
way 140666608 : {'tag': {'highway': 'residential', 'source': 'YahooJapan/ALPSMAP'}, 'ref': ['1540573882', '5353721108', '1540573654', '5353721100', '5353721101', '5353721102', '5353721103']}
way 140666609 : {'tag': {'highway': 'residential', 'source': 'YahooJapan/ALPSMAP'}, 'ref': ['1540559034', '5355783254', '1540559255']}
way 140666616 : {'tag': {'highway': 'unclassified', 'source': 'YahooJapan/ALPSMAP'}, 'ref': ['1540564008', '5295188516', '1540564095']}
way 140666618 : {'tag': {'bridge': 'yes', 'highway': 'unclassified', 'layer': '1', 'source': 'YahooJapan/ALPSMAP', 'yh:STRUCTURE': '橋', 'yh:TOTYUMONO': '供用中', 'yh:TYPE': 'その他一般道', 'yh:WIDTH': '3.0m〜5.5m', 'yh:WIDTH_RANK': '3'}, 'ref': ['1540569906', '1540570281']}
way 140666619 : {'tag': {'highway': 'residential', 'source': 'YahooJapan/ALPSMAP'}, 'ref': ['1540574808', '5340165005', '5340164990', '1540574819', '5340164991', '5340164987']}
way 140666632 : {'tag': {'highway': 'unclassified', 'source': 'YahooJapan/ALPSMAP'}, 'ref': ['1540571969', '1540571698']}
way 140666633 : {'tag': {'highway': 'track', 'source': 'YahooJapan/ALPSMAP'}, 'ref': ['6047865069', '6047865068', '6047865067', '1540558130', '5355914414', '1540558036']}
way 140666635 : {'tag': {'highway': 'unclassified', 'source': 'YahooJapan/ALPSMAP', 'yh:STRUCTURE': '地上', 'yh:TOTYUMONO': '供用中', 'yh:TYPE': 'その他一般道', 'yh:WIDTH': '3.0m〜5.5m', 'yh:WIDTH_RANK': '3'}, 'ref': ['1540574790', '1540574877']}
way 140666649 : {'tag': {'highway': 'unclassified', 'source': 'YahooJapan/ALPSMAP', 'yh:STRUCTURE': '地上', 'yh:TOTYUMONO': '供用中', 'yh:TYPE': 'その他一般道', 'yh:WIDTH': '3.0m〜5.5m', 'yh:WIDTH_RANK': '3'}, 'ref': ['1540554257', '1540554184']}
way 140666653 : {'tag': {'highway': 'tertiary', 'source': 'YahooJapan/ALPSMAP'}, 'ref': ['1540558622', '5293034027', '1540558629', '3792900052', '1549914618', '5913223560', '1540558695', '5913223559', '1540558736', '5913223558', '1549914633', '5913223557', '3792900059', '1549914642', '5913073609', '1549914644', '5285076295', '5913073604', '1540558876', '6337140157', '1540558857', '3792900058', '1540558797', '1540558786', '772367075']}
way 140666659 : {'tag': {'highway': 'tertiary', 'source': 'YahooJapan/ALPSMAP'}, 'ref': ['1540555739', '5281607448', '1540555672']}
way 140666661 : {'tag': {'highway': 'unclassified', 'source': 'YahooJapan/ALPSMAP', 'yh:STRUCTURE': '地上', 'yh:TOTYUMONO': '供用中', 'yh:TYPE': 'その他一般道', 'yh:WIDTH': '3.0m〜5.5m', 'yh:WIDTH_RANK': '3'}, 'ref': ['1540556498', '1540556168']}
way 140666662 : {'tag': {'highway': 'unclassified', 'source': 'YahooJapan/ALPSMAP'}, 'ref': ['1540556734', '5281355658', '6009435813', '1540556498']}
way 140666667 : {'tag': {'highway': 'unclassified', 'source': 'YahooJapan/ALPSMAP'}, 'ref': ['1540572856', '5631677585']}
way 140666693 : {'tag': {'highway': 'residential', 'source': 'YahooJapan/ALPSMAP', 'yh:STRUCTURE': '地上', 'yh:TOTYUMONO': '供用中', 'yh:TYPE': 'その他一般道', 'yh:WIDTH': '1.5m〜3.0m', 'yh:WIDTH_RANK': '4'}, 'ref': ['1540574372', '1540573882']}
way 140666702 : {'tag': {'highway': 'service', 'source': 'YahooJapan/ALPSMAP'}, 'ref': ['1540572853', '6040608083', '1540573662']}
way 140666707 : {'tag': {'highway': 'unclassified', 'source': 'YahooJapan/ALPSMAP'}, 'ref': ['1540556789', '5917237005', '5917237006', '5917237018', '5917237007', '5917237008', '5917237009', '6024280434', '1540556730']}
way 140666742 : {'tag': {'highway': 'residential', 'source': 'YahooJapan/ALPSMAP'}, 'ref': ['1540572671', '1540572626']}
way 140666771 : {'tag': {'highway': 'unclassified', 'source': 'YahooJapan/ALPSMAP'}, 'ref': ['1540554444', '5285076054', '1540554257']}
way 140666786 : {'tag': {'highway': 'unclassified', 'source': 'YahooJapan/ALPSMAP'}, 'ref': ['1540572665', '5355757258', '1540572529']}
way 140666808 : {'tag': {'highway': 'unclassified', 'source': 'YahooJapan/ALPSMAP', 'yh:STRUCTURE': '地上', 'yh:TOTYUMONO': '供用中', 'yh:TYPE': 'その他一般道', 'yh:WIDTH': '3.0m〜5.5m', 'yh:WIDTH_RANK': '3'}, 'ref': ['1540565755', '1540565695']}
way 140666827 : {'tag': {'highway': 'residential', 'source': 'YahooJapan/ALPSMAP'}, 'ref': ['1540564039', '1540564042']}
way 140666846 : {'tag': {'highway': 'unclassified', 'source': 'YahooJapan/ALPSMAP', 'yh:STRUCTURE': '地上', 'yh:TOTYUMONO': '供用中', 'yh:TYPE': 'その他一般道', 'yh:WIDTH': '3.0m〜5.5m', 'yh:WIDTH_RANK': '3'}, 'ref': ['1540569130', '1540568905']}
way 140666857 : {'tag': {'highway': 'unclassified', 'source': 'YahooJapan/ALPSMAP', 'yh:STRUCTURE': '地上', 'yh:TOTYUMONO': '供用中', 'yh:TYPE': 'その他一般道', 'yh:WIDTH': '3.0m〜5.5m', 'yh:WIDTH_RANK': '3'}, 'ref': ['1540555054', '1540555129']}
way 140666871 : {'tag': {'highway': 'unclassified', 'source': 'YahooJapan/ALPSMAP'}, 'ref': ['1540563319', '5984287806', '2697924230', '2697924229']}
way 140666872 : {'tag': {'highway': 'unclassified', 'source': 'YahooJapan/ALPSMAP', 'yh:STRUCTURE': '地上', 'yh:TOTYUMONO': '供用中', 'yh:TYPE': 'その他一般道', 'yh:WIDTH': '3.0m〜5.5m', 'yh:WIDTH_RANK': '3'}, 'ref': ['1540558634', '1540558556']}
way 140666883 : {'tag': {'highway': 'unclassified', 'source': 'YahooJapan/ALPSMAP'}, 'ref': ['1540553212', '1540553245']}
way 140666889 : {'tag': {'highway': 'unclassified', 'source': 'YahooJapan/ALPSMAP', 'yh:STRUCTURE': '地上', 'yh:TOTYUMONO': '供用中', 'yh:TYPE': 'その他一般道', 'yh:WIDTH': '3.0m〜5.5m', 'yh:WIDTH_RANK': '3'}, 'ref': ['1540563025', '1540563059']}
way 140666909 : {'tag': {'highway': 'residential', 'source': 'YahooJapan/ALPSMAP'}, 'ref': ['1540564060', '1540563404']}
way 140666911 : {'tag': {'highway': 'unclassified', 'source': 'YahooJapan/ALPSMAP'}, 'ref': ['1540553774', '5281355642', '6009304458', '6009304444']}
way 140666971 : {'tag': {'highway': 'tertiary', 'source': 'YahooJapan/ALPSMAP'}, 'ref': ['1540590868', '5340372284', '1540589429', '1540589177', '1540587231', '1540586470', '1540585600', '1540585096', '5330751940', '1540583535', '6224202495', '5657810148', '1540582335', '5330686406', '5330686407', '1540581127', '1540580609', '1540579861', '3789056772', '3789056771', '1540578631', '1540578009', '3789056769', '1540577102', '1540576212', '3789056761', '5330686363', '4530852949', '3789056759', '3789056758', '3789056757', '3789054854', '3789054850', '5340274870', '3789054849', '1540573157', '3789054843', '1540572291', '1540572165', '1540571904', '5295188737', '3789054837', '3789054836', '1540569412', '1540568867', '3789054834', '6220033184', '1540567273', '3789054833', '1540565431', '6220033178', '1540564560']}
way 140666992 : {'tag': {'highway': 'residential', 'source': 'YahooJapan/ALPSMAP'}, 'ref': ['1540568817', '5631678239', '5631678225', '5631678224', '5631678223', '5631678222', '5631678221', '1540568260']}
way 140667002 : {'tag': {'highway': 'unclassified', 'source': 'YahooJapan/ALPSMAP'}, 'ref': ['1540556092', '5913073181']}
way 140667024 : {'tag': {'highway': 'residential', 'source': 'YahooJapan/ALPSMAP'}, 'ref': ['1540574314', '5340165001', '1540574864', '5340164998', '5340165003', '5340164999']}
way 140667064 : {'tag': {'highway': 'track', 'source': 'YahooJapan/ALPSMAP'}, 'ref': ['1540571994', '1540572588']}
way 140667079 : {'tag': {'highway': 'unclassified', 'source': 'YahooJapan/ALPSMAP', 'yh:STRUCTURE': '地上', 'yh:TOTYUMONO': '供用中', 'yh:TYPE': 'その他一般道', 'yh:WIDTH': '3.0m〜5.5m', 'yh:WIDTH_RANK': '3'}, 'ref': ['1540563407', '1540563386']}
way 140667128 : {'tag': {'highway': 'tertiary', 'source': 'YahooJapan/ALPSMAP', 'yh:STRUCTURE': '地上', 'yh:TOTYUMONO': '供用中', 'yh:TYPE': 'その他一般道', 'yh:WIDTH': '5.5m〜13.0m', 'yh:WIDTH_RANK': '2'}, 'ref': ['1540564747', '1540565506']}
way 140667136 : {'tag': {'highway': 'tertiary', 'source': 'YahooJapan/ALPSMAP'}, 'ref': ['1540556226', '1540556103']}
way 140667140 : {'tag': {'highway': 'unclassified', 'source': 'YahooJapan/ALPSMAP', 'yh:STRUCTURE': '地上', 'yh:TOTYUMONO': '供用中', 'yh:TYPE': 'その他一般道', 'yh:WIDTH': '3.0m〜5.5m', 'yh:WIDTH_RANK': '3'}, 'ref': ['1540573604', '1540573965']}
way 140667174 : {'tag': {'highway': 'unclassified', 'source': 'YahooJapan/ALPSMAP', 'yh:STRUCTURE': '地上', 'yh:TOTYUMONO': '供用中', 'yh:TYPE': 'その他一般道', 'yh:WIDTH': '3.0m〜5.5m', 'yh:WIDTH_RANK': '3'}, 'ref': ['1540555549', '1540555672']}
way 140667189 : {'tag': {'highway': 'residential', 'source': 'YahooJapan/ALPSMAP'}, 'ref': ['1540563315', '1540563305']}
way 140667198 : {'tag': {'highway': 'unclassified', 'source': 'YahooJapan/ALPSMAP'}, 'ref': ['1540574877', '5295188732', '5295188730', '1540575764']}
way 140667211 : {'tag': {'highway': 'unclassified', 'source': 'YahooJapan/ALPSMAP'}, 'ref': ['1540567777', '5355757290', '1540567854']}
way 140667230 : {'tag': {'highway': 'unclassified', 'source': 'YahooJapan/ALPSMAP', 'yh:STRUCTURE': '地上', 'yh:TOTYUMONO': '供用中', 'yh:TYPE': 'その他一般道', 'yh:WIDTH': '3.0m〜5.5m', 'yh:WIDTH_RANK': '3'}, 'ref': ['1540555647', '1540555653']}
way 140667254 : {'tag': {'highway': 'unclassified', 'source': 'YahooJapan/ALPSMAP'}, 'ref': ['1540554539', '1540554700']}
way 140667320 : {'tag': {'highway': 'unclassified', 'source': 'YahooJapan/ALPSMAP', 'yh:STRUCTURE': '地上', 'yh:TOTYUMONO': '供用中', 'yh:TYPE': 'その他一般道', 'yh:WIDTH': '3.0m〜5.5m', 'yh:WIDTH_RANK': '3'}, 'ref': ['1540555901', '1540555869']}
way 140667341 : {'tag': {'bridge': 'yes', 'highway': 'unclassified', 'layer': '1', 'source': 'YahooJapan/ALPSMAP', 'yh:STRUCTURE': '橋', 'yh:TOTYUMONO': '供用中', 'yh:TYPE': 'その他一般道', 'yh:WIDTH': '3.0m〜5.5m', 'yh:WIDTH_RANK': '3'}, 'ref': ['1540567384', '1540567746']}
way 140667358 : {'tag': {'highway': 'unclassified', 'source': 'YahooJapan/ALPSMAP', 'yh:STRUCTURE': '地上', 'yh:TOTYUMONO': '供用中', 'yh:TYPE': 'その他一般道', 'yh:WIDTH': '3.0m〜5.5m', 'yh:WIDTH_RANK': '3'}, 'ref': ['1540555837', '1540555883']}
way 140667410 : {'tag': {'highway': 'unclassified', 'source': 'YahooJapan/ALPSMAP'}, 'ref': ['1540565393', '5305928096', '1540564958']}
way 140667450 : {'tag': {'highway': 'unclassified', 'source': 'YahooJapan/ALPSMAP'}, 'ref': ['1540564177', '5305928142', '5305928125']}
way 140667460 : {'tag': {'highway': 'unclassified', 'source': 'YahooJapan/ALPSMAP', 'yh:STRUCTURE': '地上', 'yh:TOTYUMONO': '供用中', 'yh:TYPE': 'その他一般道', 'yh:WIDTH': '3.0m〜5.5m', 'yh:WIDTH_RANK': '3'}, 'ref': ['1540555778', '1540555763']}
way 140667468 : {'tag': {'highway': 'unclassified', 'source': 'YahooJapan/ALPSMAP', 'yh:STRUCTURE': '地上', 'yh:TOTYUMONO': '供用中', 'yh:TYPE': 'その他一般道', 'yh:WIDTH': '3.0m〜5.5m', 'yh:WIDTH_RANK': '3'}, 'ref': ['1540568298', '1540569723']}
way 140667518 : {'tag': {'highway': 'unclassified', 'source': 'YahooJapan/ALPSMAP'}, 'ref': ['1540558744', '5296661139', '6006327923', '1540559169']}
way 140667519 : {'tag': {'highway': 'unclassified', 'source': 'YahooJapan/ALPSMAP'}, 'ref': ['1540575080', '5353694685', '5353694687', '1540574348']}
way 140667566 : {'tag': {'highway': 'unclassified', 'source': 'YahooJapan/ALPSMAP', 'yh:STRUCTURE': '地上', 'yh:TOTYUMONO': '供用中', 'yh:TYPE': 'その他一般道', 'yh:WIDTH': '3.0m〜5.5m', 'yh:WIDTH_RANK': '3'}, 'ref': ['1540575808', '1540575467']}
way 140667602 : {'tag': {'highway': 'residential', 'source': 'YahooJapan/ALPSMAP'}, 'ref': ['1540565616', '1540564670']}
way 140667608 : {'tag': {'highway': 'unclassified', 'source': 'YahooJapan/ALPSMAP', 'yh:STRUCTURE': '地上', 'yh:TOTYUMONO': '供用中', 'yh:TYPE': 'その他一般道', 'yh:WIDTH': '3.0m〜5.5m', 'yh:WIDTH_RANK': '3'}, 'ref': ['1540572658', '1540571762']}
way 140667611 : {'tag': {'highway': 'unclassified', 'source': 'YahooJapan/ALPSMAP', 'yh:STRUCTURE': '地上', 'yh:TOTYUMONO': '供用中', 'yh:TYPE': 'その他一般道', 'yh:WIDTH': '3.0m〜5.5m', 'yh:WIDTH_RANK': '3'}, 'ref': ['1540562240', '1540561897']}
way 140667708 : {'tag': {'highway': 'residential', 'source': 'YahooJapan/ALPSMAP'}, 'ref': ['1540572255', '5340274849', '1540572787']}
way 140667732 : {'tag': {'highway': 'unclassified', 'source': 'YahooJapan/ALPSMAP', 'yh:STRUCTURE': '地上', 'yh:TOTYUMONO': '供用中', 'yh:TYPE': 'その他一般道', 'yh:WIDTH': '3.0m〜5.5m', 'yh:WIDTH_RANK': '3'}, 'ref': ['1540562572', '1540562359']}
way 140667735 : {'tag': {'bridge': 'yes', 'highway': 'unclassified', 'layer': '1', 'source': 'YahooJapan/ALPSMAP', 'yh:STRUCTURE': '橋', 'yh:TOTYUMONO': '供用中', 'yh:TYPE': 'その他一般道', 'yh:WIDTH': '3.0m〜5.5m', 'yh:WIDTH_RANK': '3'}, 'ref': ['1540556947', '1540556974']}
way 140667757 : {'tag': {'highway': 'unclassified', 'source': 'YahooJapan/ALPSMAP', 'yh:STRUCTURE': '地上', 'yh:TOTYUMONO': '供用中', 'yh:TYPE': 'その他一般道', 'yh:WIDTH': '3.0m〜5.5m', 'yh:WIDTH_RANK': '3'}, 'ref': ['1540555890', '1540556149']}
way 140667788 : {'tag': {'highway': 'unclassified', 'source': 'YahooJapan/ALPSMAP'}, 'ref': ['1540559174', '5285076305', '1540559155']}
way 140667795 : {'tag': {'highway': 'unclassified', 'source': 'YahooJapan/ALPSMAP'}, 'ref': ['1540567787', '1540570083']}
way 140667807 : {'tag': {'highway': 'unclassified', 'source': 'YahooJapan/ALPSMAP', 'yh:STRUCTURE': '地上', 'yh:TOTYUMONO': '供用中', 'yh:TYPE': 'その他一般道', 'yh:WIDTH': '3.0m〜5.5m', 'yh:WIDTH_RANK': '3'}, 'ref': ['1540574713', '1540574810']}
way 140667839 : {'tag': {'highway': 'unclassified', 'source': 'YahooJapan/ALPSMAP'}, 'ref': ['1540575467', '5340274833', '1540575099']}
way 140667860 : {'tag': {'highway': 'unclassified', 'source': 'YahooJapan/ALPSMAP', 'yh:STRUCTURE': '地上', 'yh:TOTYUMONO': '供用中', 'yh:TYPE': 'その他一般道', 'yh:WIDTH': '3.0m〜5.5m', 'yh:WIDTH_RANK': '3'}, 'ref': ['1540569723', '1540569894']}
way 140667864 : {'tag': {'bridge': 'yes', 'highway': 'unclassified', 'layer': '1', 'source': 'YahooJapan/ALPSMAP'}, 'ref': ['1540563280', '5984274933']}
way 140667873 : {'tag': {'highway': 'unclassified', 'source': 'YahooJapan/ALPSMAP'}, 'ref': ['5353893397', '1540573873']}
way 140667875 : {'tag': {'highway': 'unclassified', 'source': 'YahooJapan/ALPSMAP', 'yh:STRUCTURE': '地上', 'yh:TOTYUMONO': '供用中', 'yh:TYPE': 'その他一般道', 'yh:WIDTH': '3.0m〜5.5m', 'yh:WIDTH_RANK': '3'}, 'ref': ['1540554249', '1540554223']}
way 140667887 : {'tag': {'highway': 'unclassified', 'source': 'YahooJapan/ALPSMAP', 'yh:STRUCTURE': '地上', 'yh:TOTYUMONO': '供用中', 'yh:TYPE': 'その他一般道', 'yh:WIDTH': '3.0m〜5.5m', 'yh:WIDTH_RANK': '3'}, 'ref': ['1540565537', '1540564590']}
way 140667910 : {'tag': {'highway': 'tertiary', 'source': 'YahooJapan/ALPSMAP'}, 'ref': ['1540555820', '5281607475', '1540556036']}
way 140667930 : {'tag': {'highway': 'residential', 'source': 'YahooJapan/ALPSMAP'}, 'ref': ['1540563200', '5342255421', '5342255422', '5913242325', '1549914774', '5342255423', '5913242337', '1540563332']}
way 140667959 : {'tag': {'highway': 'unclassified', 'source': 'YahooJapan/ALPSMAP'}, 'ref': ['1540572811', '5353694714', '5353694708', '5353694709', '5353695726', '1540574713']}
way 140667964 : {'tag': {'highway': 'residential', 'source': 'YahooJapan/ALPSMAP'}, 'ref': ['1540566359', '1540566826']}
way 140667975 : {'tag': {'highway': 'residential', 'source': 'YahooJapan/ALPSMAP'}, 'ref': ['1540565695', '1540565616']}
way 140668002 : {'tag': {'highway': 'unclassified', 'source': 'YahooJapan/ALPSMAP', 'yh:STRUCTURE': '地上', 'yh:TOTYUMONO': '供用中', 'yh:TYPE': 'その他一般道', 'yh:WIDTH': '3.0m〜5.5m', 'yh:WIDTH_RANK': '3'}, 'ref': ['1540558577', '1540558622']}
way 140668043 : {'tag': {'highway': 'unclassified', 'source': 'YahooJapan/ALPSMAP', 'yh:STRUCTURE': '地上', 'yh:TOTYUMONO': '供用中', 'yh:TYPE': 'その他一般道', 'yh:WIDTH': '3.0m〜5.5m', 'yh:WIDTH_RANK': '3'}, 'ref': ['1540569894', '1540569937']}
way 140668053 : {'tag': {'highway': 'residential', 'source': 'YahooJapan/ALPSMAP'}, 'ref': ['1540554247', '5271029247', '1540554191']}
way 140668056 : {'tag': {'bridge': 'yes', 'highway': 'tertiary', 'layer': '1', 'source': 'YahooJapan/ALPSMAP'}, 'ref': ['1540558163', '6737883741']}
way 140668058 : {'tag': {'highway': 'unclassified', 'source': 'YahooJapan/ALPSMAP', 'yh:STRUCTURE': '地上', 'yh:TOTYUMONO': '供用中', 'yh:TYPE': 'その他一般道', 'yh:WIDTH': '3.0m〜5.5m', 'yh:WIDTH_RANK': '3'}, 'ref': ['1540555418', '1540555549']}
way 140668066 : {'tag': {'highway': 'residential', 'source': 'YahooJapan/ALPSMAP'}, 'ref': ['1540572626', '1540573037']}
way 140668067 : {'tag': {'bridge': 'yes', 'highway': 'tertiary', 'layer': '1', 'source': 'YahooJapan/ALPSMAP', 'yh:STRUCTURE': '橋', 'yh:TOTYUMONO': '供用中', 'yh:TYPE': 'その他一般道', 'yh:WIDTH': '5.5m〜13.0m', 'yh:WIDTH_RANK': '2'}, 'ref': ['1540558628', '1540558622']}
way 140668081 : {'tag': {'highway': 'unclassified', 'source': 'YahooJapan/ALPSMAP'}, 'ref': ['1540556092', '5295188444', '5295188445', '6243601482', '1540556098']}
way 140668099 : {'tag': {'highway': 'unclassified', 'source': 'YahooJapan/ALPSMAP'}, 'ref': ['1540570520', '1540570424']}
way 140668102 : {'tag': {'highway': 'unclassified', 'source': 'YahooJapan/ALPSMAP', 'yh:STRUCTURE': '地上', 'yh:TOTYUMONO': '供用中', 'yh:TYPE': 'その他一般道', 'yh:WIDTH': '3.0m〜5.5m', 'yh:WIDTH_RANK': '3'}, 'ref': ['1540574693', '1540574311']}
way 140668117 : {'tag': {'highway': 'unclassified', 'source': 'YahooJapan/ALPSMAP'}, 'ref': ['1540563092', '5305924084', '5305924080', '1540563823']}
way 140668133 : {'tag': {'highway': 'unclassified', 'source': 'YahooJapan/ALPSMAP', 'yh:STRUCTURE': '地上', 'yh:TOTYUMONO': '供用中', 'yh:TYPE': 'その他一般道', 'yh:WIDTH': '3.0m〜5.5m', 'yh:WIDTH_RANK': '3'}, 'ref': ['1540569232', '1540570712']}
way 140668134 : {'tag': {'highway': 'unclassified', 'source': 'YahooJapan/ALPSMAP'}, 'ref': ['1540557239', '5994883580', '1540557257']}
way 140668141 : {'tag': {'highway': 'unclassified', 'source': 'YahooJapan/ALPSMAP', 'yh:STRUCTURE': '地上', 'yh:TOTYUMONO': '供用中', 'yh:TYPE': 'その他一般道', 'yh:WIDTH': '3.0m〜5.5m', 'yh:WIDTH_RANK': '3'}, 'ref': ['1540574790', '1540575609']}
way 140668143 : {'tag': {'highway': 'track', 'source': 'YahooJapan/ALPSMAP'}, 'ref': ['1540558036', '1540557269']}
