edge_id,start,end,length,linestring,highway,oneway,reversed,lanes,name
18236,6250,6256,626.069,LINESTRING (131.6362657 32.5633067 131.6342897 32.5633519 131.6295878 32.563466),unclassified,False,True,nan,nan
18237,6250,6251,93.084,LINESTRING (131.6362657 32.5633067 131.6364213 32.5634898 131.6364883 32.5635327 131.6365554 32.5635259 131.6366385 32.5634898 131.6367056 32.5634739 131.636786 32.5634875 131.6368853 32.5635146 131.6369792 32.5635825 131.637073 32.5636141),unclassified,False,False,nan,nan
18238,6251,6255,683.4309999999999,LINESTRING (131.637073 32.5636141 131.6367014 32.5639419 131.6364976 32.5641498 131.6364064 32.5642086 131.6363098 32.5642471 131.6361757 32.5642629 131.635447 32.5643307 131.6350984 32.5643533 131.6347631 32.5643375 131.6335722 32.5640979 131.6333308 32.5640526 131.6329606 32.5639667 131.6324752 32.5638537 131.6320085 32.5637452 131.6318502 32.563709 131.631641 32.5636774 131.6315026 32.563657 131.6306727 32.5636525 131.6305708 32.5636299 131.6303508 32.563596 131.6302114 32.5636051),unclassified,False,False,nan,nan
18239,6251,6253,23.216,LINESTRING (131.637073 32.5636141 131.6371708 32.5635372 131.6372218 32.5634513),unclassified,False,True,nan,nan
18240,6251,6252,104.38,LINESTRING (131.637073 32.5636141 131.6371857 32.563596 131.6373666 32.563587 131.6375168 32.5636028 131.6376965 32.5636322 131.637828 32.5636706 131.6379567 32.5637045 131.638064 32.5637407 131.6381203 32.563804),unclassified,False,False,nan,nan
18241,6251,6250,93.084,LINESTRING (131.637073 32.5636141 131.6369792 32.5635825 131.6368853 32.5635146 131.636786 32.5634875 131.6367056 32.5634739 131.6366385 32.5634898 131.6365554 32.5635259 131.6364883 32.5635327 131.6364213 32.5634898 131.6362657 32.5633067),unclassified,False,True,nan,nan
18242,6252,6251,104.38,LINESTRING (131.6381203 32.563804 131.638064 32.5637407 131.6379567 32.5637045 131.637828 32.5636706 131.6376965 32.5636322 131.6375168 32.5636028 131.6373666 32.563587 131.6371857 32.563596 131.637073 32.5636141),unclassified,False,True,nan,nan
18243,6253,6251,23.216,LINESTRING (131.6372218 32.5634513 131.6371708 32.5635372 131.637073 32.5636141),unclassified,False,False,nan,nan
18244,6253,6250,96.476,LINESTRING (131.6372218 32.5634513 131.6372137 32.5634107 131.6371735 32.5633722 131.6370769 32.5633338 131.6369267 32.5633225 131.6365861 32.5632999 131.6362657 32.5633067),unclassified,False,True,nan,nan
18245,6253,6254,149.916,LINESTRING (131.6372218 32.5634513 131.6380533 32.563422 131.6381042 32.5634626 131.6381123 32.5635327 131.6381015 32.5636118 131.6380479 32.5636412 131.6379674 32.5636299 131.6377314 32.563587 131.6376053 32.5635531),unclassified,False,False,nan,nan
18246,6254,6253,149.916,LINESTRING (131.6376053 32.5635531 131.6377314 32.563587 131.6379674 32.5636299 131.6380479 32.5636412 131.6381015 32.5636118 131.6381123 32.5635327 131.6381042 32.5634626 131.6380533 32.563422 131.6372218 32.5634513),unclassified,False,True,nan,nan
18247,6255,6257,39.088,LINESTRING (131.6302114 32.5636051 131.6302462 32.5639554),unclassified,False,False,nan,nan
18248,6255,6256,60.5,LINESTRING (131.6302114 32.5636051 131.6301141 32.5635914 131.6295878 32.563466),unclassified,False,False,nan,nan
18249,6255,6251,683.4309999999998,LINESTRING (131.6302114 32.5636051 131.6303508 32.563596 131.6305708 32.5636299 131.6306727 32.5636525 131.6315026 32.563657 131.631641 32.5636774 131.6318502 32.563709 131.6320085 32.5637452 131.6324752 32.5638537 131.6329606 32.5639667 131.6333308 32.5640526 131.6335722 32.5640979 131.6347631 32.5643375 131.6350984 32.5643533 131.635447 32.5643307 131.6361757 32.5642629 131.6363098 32.5642471 131.6364064 32.5642086 131.6364976 32.5641498 131.6367014 32.5639419 131.637073 32.5636141),unclassified,False,True,nan,nan
18250,6255,6270,183.907,LINESTRING (131.6302114 32.5636051 131.6301775 32.5636991 131.6301024 32.5637511 131.6300112 32.5637737 131.6298959 32.5637805 131.6297591 32.5637511 131.6296143 32.5637014 131.6294507 32.5636697 131.6292951 32.5636539 131.6283794 32.5636381),unclassified,False,False,nan,nan
18251,6256,6259,86.0,LINESTRING (131.6295878 32.563466 131.6286704 32.5634852),unclassified,False,True,nan,nan
18252,6256,6250,626.069,LINESTRING (131.6295878 32.563466 131.6342897 32.5633519 131.6362657 32.5633067),unclassified,False,False,nan,nan
18253,6256,6255,60.5,LINESTRING (131.6295878 32.563466 131.6301141 32.5635914 131.6302114 32.5636051),unclassified,False,True,nan,nan
18254,6257,6255,39.088,LINESTRING (131.6302462 32.5639554 131.6302114 32.5636051),unclassified,False,True,nan,nan
18255,6257,6258,141.98399999999998,LINESTRING (131.6302462 32.5639554 131.6302731 32.5641046 131.6303026 32.5641973 131.6303804 32.5642923 131.630485 32.5643623 131.6306352 32.5643872 131.6308873 32.5643872 131.6310777 32.5643985 131.6314318 32.5644256),unclassified,False,False,nan,nan
18256,6257,6276,179.397,LINESTRING (131.6302462 32.5639554 131.629923 32.5639702 131.6295166 32.5640092 131.6289438 32.5640505 131.6287386 32.5640561 131.6285374 32.5640505 131.6283382 32.5640347),unclassified,False,False,nan,nan
18257,6258,6257,141.984,LINESTRING (131.6314318 32.5644256 131.6310777 32.5643985 131.6308873 32.5643872 131.6306352 32.5643872 131.630485 32.5643623 131.6303804 32.5642923 131.6303026 32.5641973 131.6302731 32.5641046 131.6302462 32.5639554),unclassified,False,True,nan,nan
18258,6259,6256,86.0,LINESTRING (131.6286704 32.5634852 131.6295878 32.563466),unclassified,False,False,nan,nan
18259,6259,1070,42.614,LINESTRING (131.6286704 32.5634852 131.6282157 32.5634892),unclassified,False,True,nan,nan
18260,6259,6260,54.152,LINESTRING (131.6286704 32.5634852 131.6285524 32.5634491 131.6283888 32.5634197 131.6282923 32.5633745 131.6282896 32.563327 131.628332 32.563234),unclassified,False,True,nan,nan
18261,6260,6261,15.022,LINESTRING (131.628332 32.563234 131.6281775 32.563198),primary,False,False,nan,北方土々呂線
18262,6260,6285,383.758,LINESTRING (131.628332 32.563234 131.6286803 32.5632897 131.6290946 32.5633345 131.6294935 32.5633456 131.6299407 32.5633388 131.6324161 32.5632808),primary,False,True,nan,北方土々呂線
18263,6260,6259,54.152,LINESTRING (131.628332 32.563234 131.6282896 32.563327 131.6282923 32.5633745 131.6283888 32.5634197 131.6285524 32.5634491 131.6286704 32.5634852),unclassified,False,False,nan,nan
18264,6261,6260,15.022,LINESTRING (131.6281775 32.563198 131.628332 32.563234),primary,False,True,nan,北方土々呂線
18265,6261,1070,32.577,LINESTRING (131.6281775 32.563198 131.6282157 32.5634892),unclassified,False,True,nan,nan
18266,6261,6288,9.675,LINESTRING (131.6281775 32.563198 131.628156 32.5631129),unclassified,False,False,nan,nan
18267,6261,6289,288.232,LINESTRING (131.6281775 32.563198 131.6264573 32.5627971 131.6258557 32.5626502 131.6252158 32.5624992),primary,False,False,nan,北方土々呂線
18268,6262,1070,656.252,LINESTRING (131.6212373 32.5633993 131.6216789 32.5634626 131.6225836 32.5635765 131.623094 32.5636162 131.6237704 32.5636468 131.6250294 32.5636327 131.6255404 32.5636146 131.6257929 32.563607 131.6282157 32.5634892),unclassified,False,False,nan,nan
18269,6262,6265,201.159,LINESTRING (131.6212373 32.5633993 131.6203182 32.5632674 131.6201605 32.5632502 131.6191164 32.5631218),unclassified,False,True,nan,nan
18270,6262,6263,83.33800000000001,LINESTRING (131.6212373 32.5633993 131.6211956 32.5633436 131.6204741 32.5631605 131.6204563 32.5631143),unclassified,False,False,nan,nan
18271,6263,1068,79.74,LINESTRING (131.6204563 32.5631143 131.6213001 32.5632066),track,False,False,nan,nan
18272,6263,6268,91.136,LINESTRING (131.6204563 32.5631143 131.6204064 32.5631087 131.6203868 32.5630705 131.6204075 32.5629302 131.6204899 32.5623401),track,False,True,nan,nan
18273,6263,6262,83.338,LINESTRING (131.6204563 32.5631143 131.6204741 32.5631605 131.6211956 32.5633436 131.6212373 32.5633993),unclassified,False,True,nan,nan
18274,6264,6313,113.138,LINESTRING (131.6202383 32.5623142 131.6190408 32.5621852),track,False,False,nan,nan
18275,6264,6268,23.754,LINESTRING (131.6202383 32.5623142 131.6202896 32.5623197 131.6204511 32.5623363 131.6204899 32.5623401),['residential' 'track'],False,[False True],nan,nan
18276,6264,6267,87.877,LINESTRING (131.6202383 32.5623142 131.6201148 32.5630444 131.6200675 32.5630789),track,False,False,nan,nan
18277,6264,6311,178.202,LINESTRING (131.6202383 32.5623142 131.6203549 32.561653 131.6203348 32.5616146 131.6202691 32.5615727 131.619351 32.5614524 131.619327 32.5614183),track,False,True,nan,nan
18278,6265,6262,201.159,LINESTRING (131.6191164 32.5631218 131.6201605 32.5632502 131.6203182 32.5632674 131.6212373 32.5633993),unclassified,False,False,nan,nan
18279,6265,1040,697.9290000000001,LINESTRING (131.6191164 32.5631218 131.6189457 32.5631067 131.618025 32.5630062 131.6176655 32.5629806 131.6171368 32.5629467 131.6163794 32.5629602 131.6161548 32.5629454 131.6159845 32.5629179 131.6157444 32.5628607 131.6151859 32.5627061 131.6143008 32.5624768 131.6142106 32.5624645 131.6139181 32.5624066 131.6133915 32.5623349 131.6129253 32.5622928 131.6117876 32.5622041),unclassified,False,True,nan,nan
18280,6265,6266,87.74900000000001,LINESTRING (131.6191164 32.5631218 131.6192252 32.5630883 131.6199977 32.5631064 131.6200253 32.5630736),unclassified,False,False,nan,nan
18281,6266,6314,104.026,LINESTRING (131.6200253 32.5630736 131.6189251 32.5629494),track,False,False,nan,nan
18282,6266,6267,3.998,LINESTRING (131.6200253 32.5630736 131.6200675 32.5630789),track,False,True,nan,nan
18283,6266,6267,3.998,LINESTRING (131.6200253 32.5630736 131.6200675 32.5630789),track,False,False,nan,nan
18284,6266,6265,87.74900000000001,LINESTRING (131.6200253 32.5630736 131.6199977 32.5631064 131.6192252 32.5630883 131.6191164 32.5631218),unclassified,False,True,nan,nan
18285,6267,6266,3.998,LINESTRING (131.6200675 32.5630789 131.6200253 32.5630736),track,False,False,nan,nan
18286,6267,6266,3.998,LINESTRING (131.6200675 32.5630789 131.6200253 32.5630736),track,False,True,nan,nan
18287,6267,6264,87.877,LINESTRING (131.6200675 32.5630789 131.6201148 32.5630444 131.6202383 32.5623142),track,False,True,nan,nan
18288,6268,1048,88.16,LINESTRING (131.6204899 32.5623401 131.620861 32.562381 131.6214222 32.5624459),track,False,False,nan,nan
18289,6268,6264,23.754,LINESTRING (131.6204899 32.5623401 131.6204511 32.5623363 131.6202896 32.5623197 131.6202383 32.5623142),['residential' 'track'],False,[False True],nan,nan
18290,6268,6263,91.136,LINESTRING (131.6204899 32.5623401 131.6204075 32.5629302 131.6203868 32.5630705 131.6204064 32.5631087 131.6204563 32.5631143),track,False,False,nan,nan
18291,6268,6269,162.695,LINESTRING (131.6204899 32.5623401 131.620561 32.5617647 131.6205905 32.5617036 131.6206575 32.5616516 131.6207353 32.5616415 131.6215301 32.561729),track,False,True,nan,nan
18292,6269,1024,5.688,LINESTRING (131.6215301 32.561729 131.6215372 32.5616782),track,False,False,nan,nan
18293,6269,1048,80.355,LINESTRING (131.6215301 32.561729 131.6214222 32.5624459),track,False,True,nan,nan
18294,6269,6268,162.695,LINESTRING (131.6215301 32.561729 131.6207353 32.5616415 131.6206575 32.5616516 131.6205905 32.5617036 131.620561 32.5617647 131.6204899 32.5623401),track,False,False,nan,nan
18295,6270,6276,44.269,LINESTRING (131.6283794 32.5636381 131.6283382 32.5640347),unclassified,False,False,nan,nan
18296,6270,6271,230.392,LINESTRING (131.6283794 32.5636381 131.6276031 32.5636471 131.625929 32.563785),unclassified,False,False,nan,nan
18297,6270,6255,183.907,LINESTRING (131.6283794 32.5636381 131.6292951 32.5636539 131.6294507 32.5636697 131.6296143 32.5637014 131.6297591 32.5637511 131.6298959 32.5637805 131.6300112 32.5637737 131.6301024 32.5637511 131.6301775 32.5636991 131.6302114 32.5636051),unclassified,False,True,nan,nan
18298,6271,6270,230.392,LINESTRING (131.625929 32.563785 131.6276031 32.5636471 131.6283794 32.5636381),unclassified,False,True,nan,nan
18299,6272,6274,50.628,LINESTRING (131.6288459 32.5643123 131.6287131 32.5642987 131.6283484 32.5642009 131.6283355 32.5641841),unclassified,False,True,nan,nan
18300,6273,6274,76.456,LINESTRING (131.6291477 32.564249 131.6283355 32.5641841),unclassified,False,False,nan,nan
18301,6274,6273,76.456,LINESTRING (131.6283355 32.5641841 131.6291477 32.564249),unclassified,False,True,nan,nan
18302,6274,6272,50.628,LINESTRING (131.6283355 32.5641841 131.6283484 32.5642009 131.6287131 32.5642987 131.6288459 32.5643123),unclassified,False,False,nan,nan
18303,6274,6276,16.980999999999998,LINESTRING (131.6283355 32.5641841 131.6283242 32.5641693 131.6283382 32.5640347),unclassified,False,True,nan,nan
18304,6274,6275,237.402,LINESTRING (131.6283355 32.5641841 131.6282036 32.5641766 131.6258152 32.5639691),unclassified,False,False,nan,nan
18305,6275,6274,237.402,LINESTRING (131.6258152 32.5639691 131.6282036 32.5641766 131.6283355 32.5641841),unclassified,False,True,nan,nan
18306,6276,6270,44.269,LINESTRING (131.6283382 32.5640347 131.6283794 32.5636381),unclassified,False,True,nan,nan
18307,6276,6274,16.980999999999998,LINESTRING (131.6283382 32.5640347 131.6283242 32.5641693 131.6283355 32.5641841),unclassified,False,False,nan,nan
18308,6276,6257,179.397,LINESTRING (131.6283382 32.5640347 131.6285374 32.5640505 131.6287386 32.5640561 131.6289438 32.5640505 131.6295166 32.5640092 131.629923 32.5639702 131.6302462 32.5639554),unclassified,False,True,nan,nan
18309,6277,1049,9.253,LINESTRING (131.6428615 32.5625221 131.6429513 32.5624875),primary,False,True,nan,北方土々呂線
18310,6277,3266,155.34,LINESTRING (131.6428615 32.5625221 131.6427894 32.5625499 131.6424267 32.562662 131.6418946 32.5628191 131.6415601 32.5628752 131.6412764 32.5629124),primary,False,False,nan,北方土々呂線
18311,6277,6278,73.442,LINESTRING (131.6428615 32.5625221 131.6429731 32.5625625 131.6436329 32.562515),unclassified,False,False,nan,nan
18312,6278,6279,30.284,LINESTRING (131.6436329 32.562515 131.6436624 32.5625331 131.6437884 32.5627501),unclassified,False,False,nan,nan
18313,6278,6277,73.442,LINESTRING (131.6436329 32.562515 131.6429731 32.5625625 131.6428615 32.5625221),unclassified,False,True,nan,nan
18314,6278,6281,585.852,LINESTRING (131.6436329 32.562515 131.6436758 32.5624828 131.6443423 32.5623799 131.6447177 32.5623392 131.6452032 32.5623042 131.6456302 32.5622997 131.6479104 32.5622352 131.6481628 32.5622409 131.6484659 32.5622691 131.6487086 32.56232 131.6489567 32.5623969 131.6496928 32.5626501 131.6497652 32.562667),path,False,False,nan,nan
18315,6279,6278,30.284,LINESTRING (131.6437884 32.5627501 131.6436624 32.5625331 131.6436329 32.562515),unclassified,False,True,nan,nan
18316,6280,3266,75.813,LINESTRING (131.6420624 32.5629417 131.6418479 32.5629665 131.6417218 32.5629733 131.6415475 32.5629767 131.641357 32.5629631 131.6412764 32.5629124),unclassified,False,True,nan,nan
18317,6281,6278,585.852,LINESTRING (131.6497652 32.562667 131.6496928 32.5626501 131.6489567 32.5623969 131.6487086 32.56232 131.6484659 32.5622691 131.6481628 32.5622409 131.6479104 32.5622352 131.6456302 32.5622997 131.6452032 32.5623042 131.6447177 32.5623392 131.6443423 32.5623799 131.6436758 32.5624828 131.6436329 32.562515),path,False,True,nan,nan
18318,6282,1066,18.743,LINESTRING (131.6374833 32.5630549 131.6375443 32.5631054 131.637537 32.5632017),residential,False,False,nan,nan
18319,6283,1065,142.207,LINESTRING (131.6362341 32.5631026 131.6357053 32.5631157 131.6351727 32.563119 131.6350677 32.5631131 131.6348297 32.5630386 131.6347338 32.5630283),unclassified,False,True,nan,nan
18320,6284,1065,24.082,LINESTRING (131.6347107 32.563244 131.6347338 32.5630283),unclassified,False,False,nan,nan
18321,6284,6285,215.079,LINESTRING (131.6347107 32.563244 131.6328499 32.5632706 131.6324161 32.5632808),primary,False,False,nan,北方土々呂線
18322,6284,6249,140.949,LINESTRING (131.6347107 32.563244 131.6348266 32.5632423 131.6362147 32.563239),primary,False,True,nan,北方土々呂線
18323,6285,6260,383.758,LINESTRING (131.6324161 32.5632808 131.6299407 32.5633388 131.6294935 32.5633456 131.6290946 32.5633345 131.6286803 32.5632897 131.628332 32.563234),primary,False,False,nan,北方土々呂線
18324,6285,6284,215.079,LINESTRING (131.6324161 32.5632808 131.6328499 32.5632706 131.6347107 32.563244),primary,False,True,nan,北方土々呂線
18325,6285,6286,48.678,LINESTRING (131.6324161 32.5632808 131.6324053 32.5632197 131.6321035 32.5629428),unclassified,False,False,nan,nan
18326,6286,6285,48.678,LINESTRING (131.6321035 32.5629428 131.6324053 32.5632197 131.6324161 32.5632808),unclassified,False,True,nan,nan
18327,6286,1058,36.492,LINESTRING (131.6321035 32.5629428 131.6320404 32.5628953 131.6319881 32.5628535 131.6319372 32.5628207 131.6318795 32.5627981 131.6318594 32.5627755 131.6318513 32.5627484 131.6318565 32.5627164),track,False,False,nan,nan
18328,6286,6288,402.534,LINESTRING (131.6321035 32.5629428 131.6320927 32.5629609 131.6321021 32.5629874 131.6321866 32.5631056 131.6321812 32.5631293 131.6321517 32.5631496 131.6320941 32.5631508 131.6311113 32.5631666 131.6308592 32.5632005 131.6298338 32.5632265 131.6292505 32.5632265 131.6288388 32.5631915 131.628156 32.5631129),track,False,False,nan,nan
18329,6286,6287,106.987,LINESTRING (131.6321035 32.5629428 131.6321242 32.5629338 131.6321571 32.5629377 131.6324749 32.5631338 131.6324977 32.5631406 131.6331643 32.5631203),track,False,True,nan,nan
18330,6287,6286,106.987,LINESTRING (131.6331643 32.5631203 131.6324977 32.5631406 131.6324749 32.5631338 131.6321571 32.5629377 131.6321242 32.5629338 131.6321035 32.5629428),track,False,False,nan,nan
18331,6288,6261,9.675,LINESTRING (131.628156 32.5631129 131.6281775 32.563198),unclassified,False,True,nan,nan
18332,6288,1044,137.01100000000002,LINESTRING (131.628156 32.5631129 131.6281486 32.5630835 131.6281218 32.5630428 131.6280145 32.5629908 131.6278562 32.5629343 131.6277329 32.5628575 131.6276202 32.5627693 131.6275451 32.5626676 131.6275049 32.5625161 131.6275022 32.5623601 131.6274888 32.5622652 131.6275049 32.5622087 131.6275576 32.5621643),unclassified,False,False,nan,nan
18333,6288,6286,402.534,LINESTRING (131.628156 32.5631129 131.6288388 32.5631915 131.6292505 32.5632265 131.6298338 32.5632265 131.6308592 32.5632005 131.6311113 32.5631666 131.6320941 32.5631508 131.6321517 32.5631496 131.6321812 32.5631293 131.6321866 32.5631056 131.6321021 32.5629874 131.6320927 32.5629609 131.6321035 32.5629428),track,False,True,nan,nan
18334,6289,6296,31.083,LINESTRING (131.6252158 32.5624992 131.6252669 32.5627754),track,False,False,nan,nan
18335,6289,1039,138.321,LINESTRING (131.6252158 32.5624992 131.6248212 32.5624043 131.6245699 32.5623356 131.6238175 32.562103),primary,False,False,nan,北方土々呂線
18336,6289,6261,288.232,LINESTRING (131.6252158 32.5624992 131.6258557 32.5626502 131.6264573 32.5627971 131.6281775 32.563198),primary,False,True,nan,北方土々呂線
18337,6289,6293,82.288,LINESTRING (131.6252158 32.5624992 131.6251451 32.5622309 131.6249311 32.5618021),track,False,False,nan,nan
18338,6290,6291,24.281,LINESTRING (131.625408 32.5634582 131.6253601 32.5632436),track,False,True,nan,nan
18339,6291,6290,24.281,LINESTRING (131.6253601 32.5632436 131.625408 32.5634582),track,False,False,nan,nan
18340,6291,6296,52.795,LINESTRING (131.6253601 32.5632436 131.6253222 32.5630739 131.6252669 32.5627754),track,False,True,nan,nan
18341,6291,6292,86.5,LINESTRING (131.6253601 32.5632436 131.6260686 32.5634254 131.6261303 32.5634288 131.6262496 32.5634141),track,False,False,nan,nan
18342,6292,6291,86.5,LINESTRING (131.6262496 32.5634141 131.6261303 32.5634288 131.6260686 32.5634254 131.6253601 32.5632436),track,False,True,nan,nan
18343,6293,1044,266.287,LINESTRING (131.6249311 32.5618021 131.625309 32.5616901 131.6255405 32.5616441 131.6256777 32.561623 131.6258179 32.5616149 131.626087 32.5616544 131.626267 32.5616877 131.6265933 32.561749 131.6269528 32.5618084 131.6271316 32.5618503 131.6272325 32.561884 131.6273852 32.561974 131.6274794 32.562068 131.6275576 32.5621643),unclassified,False,False,nan,nan
18344,6293,1034,102.286,LINESTRING (131.6249311 32.5618021 131.6246607 32.5618822 131.6238749 32.5620288),unclassified,False,True,nan,nan
18345,6293,6289,82.288,LINESTRING (131.6249311 32.5618021 131.6251451 32.5622309 131.6252158 32.5624992),track,False,True,nan,nan
18346,6294,6295,100.971,LINESTRING (131.6237055 32.5625885 131.6235433 32.5634862),track,False,False,nan,nan
18347,6294,6297,84.916,LINESTRING (131.6237055 32.5625885 131.6246026 32.5626959),track,False,False,nan,nan
18348,6294,1039,55.17,LINESTRING (131.6237055 32.5625885 131.6237967 32.562138 131.6238175 32.562103),track,False,True,nan,nan
18349,6295,6294,100.971,LINESTRING (131.6235433 32.5634862 131.6237055 32.5625885),track,False,True,nan,nan
18350,6296,6289,31.083,LINESTRING (131.6252669 32.5627754 131.6252158 32.5624992),track,False,True,nan,nan
18351,6296,6297,62.88,LINESTRING (131.6252669 32.5627754 131.6246026 32.5626959),track,False,True,nan,nan
18352,6296,6291,52.795,LINESTRING (131.6252669 32.5627754 131.6253222 32.5630739 131.6253601 32.5632436),track,False,False,nan,nan
18353,6297,6296,62.88,LINESTRING (131.6246026 32.5626959 131.6252669 32.5627754),track,False,False,nan,nan
18354,6297,6294,84.916,LINESTRING (131.6246026 32.5626959 131.6237055 32.5625885),track,False,True,nan,nan
18355,6297,6298,30.035,LINESTRING (131.6246026 32.5626959 131.6245541 32.5629629),track,False,False,nan,nan
18356,6298,6297,30.035,LINESTRING (131.6245541 32.5629629 131.6246026 32.5626959),track,False,True,nan,nan
18357,6299,1034,132.741,LINESTRING (131.6230366 32.5610819 131.6232378 32.5612402 131.6234222 32.5614368 131.6237105 32.561749 131.6238138 32.5618733 131.6238749 32.5620288),track,False,True,nan,nan
18358,6300,981,5.824,LINESTRING (131.6206487 32.5601471 131.6207101 32.5601552),track,False,False,nan,nan
18359,6300,6301,79.642,LINESTRING (131.6206487 32.5601471 131.6198054 32.5600587),track,False,True,nan,nan
18360,6300,6309,218.778,LINESTRING (131.6206487 32.5601471 131.6204457 32.5613572 131.6203988 32.5614171 131.6203411 32.5614442 131.6202701 32.5614476 131.6196133 32.5613877 131.6196131 32.5613889),track,False,False,nan,nan
18361,6300,6318,99.515,LINESTRING (131.6206487 32.5601471 131.620659 32.5600937 131.6207032 32.559949 131.6207703 32.5597614 131.6208519 32.5595975 131.6209525 32.5594053 131.6210451 32.5593311),track,False,True,nan,nan
18362,6301,6300,79.642,LINESTRING (131.6198054 32.5600587 131.6206487 32.5601471),track,False,False,nan,nan
18363,6301,978,90.53,LINESTRING (131.6198054 32.5600587 131.6188466 32.5599596),track,False,True,nan,nan
18364,6301,6302,118.045,LINESTRING (131.6198054 32.5600587 131.6199727 32.5590065),track,False,False,nan,nan
18365,6301,6309,149.006,LINESTRING (131.6198054 32.5600587 131.6196131 32.5613889),track,False,True,nan,nan
18366,6302,6301,118.045,LINESTRING (131.6199727 32.5590065 131.6198054 32.5600587),track,False,True,nan,nan
18367,6302,6318,107.147,LINESTRING (131.6199727 32.5590065 131.6203973 32.5590966 131.6206897 32.5591916 131.6210451 32.5593311),track,False,False,nan,nan
18368,6302,6317,96.849,LINESTRING (131.6199727 32.5590065 131.6196517 32.558961 131.6193459 32.5588931 131.6191394 32.5588457 131.6190723 32.5587914 131.6190277 32.5587308),track,False,True,nan,nan
18369,6303,6308,5.738,LINESTRING (131.6215002 32.5616198 131.6214948 32.5616712),track,False,True,nan,nan
18370,6303,6304,229.297,LINESTRING (131.6215002 32.5616198 131.6214412 32.5616018 131.6206862 32.561491 131.6206433 32.5614627 131.6206057 32.5614051 131.6206004 32.561344 131.620768 32.560162),track,False,False,nan,nan
18371,6303,6306,168.708,LINESTRING (131.6215002 32.5616198 131.6216611 32.5606185 131.6216535 32.560583 131.6215872 32.5604135 131.6215539 32.5602979 131.6215338 32.5602651 131.6214265 32.5602606 131.6214091 32.5602493 131.6214091 32.560222),track,False,True,nan,nan
18372,6304,981,5.479,LINESTRING (131.620768 32.560162 131.6207101 32.5601552),track,False,True,nan,nan
18373,6304,6306,60.461,LINESTRING (131.620768 32.560162 131.6212441 32.5602107 131.6214091 32.560222),track,False,False,nan,nan
18374,6304,6305,116.311,LINESTRING (131.620768 32.560162 131.6208632 32.559924 131.6209866 32.5597511 131.6211851 32.5595303 131.6214507 32.5593072),track,False,False,nan,nan
18375,6304,6303,229.297,LINESTRING (131.620768 32.560162 131.6206004 32.561344 131.6206057 32.5614051 131.6206433 32.5614627 131.6206862 32.561491 131.6214412 32.5616018 131.6215002 32.5616198),track,False,True,nan,nan
18376,6305,6315,23.419,LINESTRING (131.6214507 32.5593072 131.6212837 32.5591849 131.6212552 32.5591874),track,False,False,nan,nan
18377,6305,3265,315.08400000000006,LINESTRING (131.6214507 32.5593072 131.621666 32.5594651 131.6217518 32.5595351 131.6218255 32.5596222 131.622236 32.5602805 131.6222293 32.5603122 131.6221046 32.5604071 131.6221019 32.5604393 131.6222387 32.5606089 131.6223781 32.5607219 131.6223835 32.5607581 131.6222085 32.5617786),track,False,True,nan,nan
18378,6305,6304,116.311,LINESTRING (131.6214507 32.5593072 131.6211851 32.5595303 131.6209866 32.5597511 131.6208632 32.559924 131.620768 32.560162),track,False,True,nan,nan
18379,6306,6304,60.461,LINESTRING (131.6214091 32.560222 131.6212441 32.5602107 131.620768 32.560162),track,False,True,nan,nan
18380,6306,6303,168.708,LINESTRING (131.6214091 32.560222 131.6214091 32.5602493 131.6214265 32.5602606 131.6215338 32.5602651 131.6215539 32.5602979 131.6215872 32.5604135 131.6216535 32.560583 131.6216611 32.5606185 131.6215002 32.5616198),track,False,False,nan,nan
18381,6306,6307,78.04499999999999,LINESTRING (131.6214091 32.560222 131.6214023 32.5598682 131.621393 32.5598547 131.6210014 32.5598151),track,False,True,nan,nan
18382,6307,6306,78.04499999999999,LINESTRING (131.6210014 32.5598151 131.621393 32.5598547 131.6214023 32.5598682 131.6214091 32.560222),track,False,False,nan,nan
18383,6308,1018,95.208,LINESTRING (131.6214948 32.5616712 131.62049 32.5615449),primary,False,False,nan,北方土々呂線
18384,6308,1024,4.049,LINESTRING (131.6214948 32.5616712 131.6215372 32.5616782),primary,False,True,nan,北方土々呂線
18385,6308,6303,5.738,LINESTRING (131.6214948 32.5616712 131.6215002 32.5616198),track,False,False,nan,nan
18386,6309,6310,6.678,LINESTRING (131.6196131 32.5613889 131.6196011 32.5614481),track,False,False,nan,nan
18387,6309,6301,149.006,LINESTRING (131.6196131 32.5613889 131.6198054 32.5600587),track,False,False,nan,nan
18388,6309,6300,218.778,LINESTRING (131.6196131 32.5613889 131.6196133 32.5613877 131.6202701 32.5614476 131.6203411 32.5614442 131.6203988 32.5614171 131.6204457 32.5613572 131.6206487 32.5601471),track,False,True,nan,nan
18389,6310,6311,25.901,LINESTRING (131.6196011 32.5614481 131.619327 32.5614183),primary,False,False,nan,北方土々呂線
18390,6310,1018,83.997,LINESTRING (131.6196011 32.5614481 131.62049 32.5615449),primary,False,True,nan,北方土々呂線
18391,6310,6309,6.678,LINESTRING (131.6196011 32.5614481 131.6196131 32.5613889),track,False,True,nan,nan
18392,6311,6312,15.102,LINESTRING (131.619327 32.5614183 131.6191672 32.5614008),primary,False,False,nan,北方土々呂線
18393,6311,6310,25.901,LINESTRING (131.619327 32.5614183 131.6196011 32.5614481),primary,False,True,nan,北方土々呂線
