u,v,key,osmid,highway,oneway,reversed,length,geometry,lanes,ref,name,service,width,bridge,maxspeed,tunnel,access
6120499541,6120926394,0,653009541,footway,False,False,36.344,"LINESTRING (130.3704184 33.599719, 130.3704282 33.5998049, 130.3704866 33.6000316, 130.3704865 33.6000403)",,,,,,,,,
6120499552,6120499541,0,653009539,footway,False,True,130.57200000000003,"LINESTRING (130.3717129 33.5995425, 130.3716339 33.5996353, 130.3715537 33.5997017, 130.37149 33.5997076, 130.3713213 33.5997025, 130.3712194 33.5997227, 130.371096 33.599738, 130.3709853 33.5997445, 130.3708395 33.5997509, 130.3707748 33.5997492, 130.3707078 33.5997356, 130.3705636 33.5996891, 130.3705076 33.5996886, 130.3704694 33.5997031, 130.3704184 33.599719)",,,,,,,,,
6120499554,6120926394,0,653009541,footway,False,True,8.74,"LINESTRING (130.370486 33.6001189, 130.3704865 33.6000403)",,,,,,,,,
6120499554,6120499528,0,653077794,footway,False,True,178.90200000000002,"LINESTRING (130.370486 33.6001189, 130.3704182 33.6001298, 130.3702316 33.6001764, 130.3700446 33.600228, 130.3698494 33.6002864, 130.3695777 33.6003764, 130.3693153 33.6004741, 130.3690653 33.6005739, 130.3689027 33.6006298, 130.3686823 33.6006858)",,,,,,,,,
6120499554,6784287941,0,653077795,footway,False,False,208.12600000000003,"LINESTRING (130.370486 33.6001189, 130.3706204 33.600108, 130.3707663 33.6000891, 130.3708955 33.6000839, 130.3713189 33.6000845, 130.3714619 33.6000909, 130.3717596 33.6001375, 130.3722098 33.6002281, 130.372452 33.6002805, 130.3726516 33.6003097, 130.3726915 33.6002852)",,,,,,,,,
6120499733,1905386240,0,180105236,residential,False,False,65.602,"LINESTRING (130.3663246 33.5986531, 130.3668376 33.5990599)",,,,,,,,,
6120499733,1905386171,0,180105236,residential,False,True,83.59,"LINESTRING (130.3663246 33.5986531, 130.365671 33.5981347)",,,,,,,,,
6120499733,6120499735,0,653009554,residential,False,True,25.034,"LINESTRING (130.3663246 33.5986531, 130.3661353 33.5988138)",,,,,,,,,
6120499734,1864461843,0,175889789,tertiary,False,False,26.117,"LINESTRING (130.3654899 33.5982896, 130.3652932 33.5984579)",2,,,,,,,,
6120499734,1905386171,0,175889789,tertiary,False,True,24.042,"LINESTRING (130.3654899 33.5982896, 130.365671 33.5981347)",2,,,,,,,,
6120499734,6120499735,0,653009555,residential,False,False,83.491,"LINESTRING (130.3654899 33.5982896, 130.3661353 33.5988138)",,,,,,,,,
6120499735,6120499733,0,653009554,residential,False,False,25.034,"LINESTRING (130.3661353 33.5988138, 130.3663246 33.5986531)",,,,,,,,,
6120499735,1864462023,0,653009554,residential,False,True,25.377,"LINESTRING (130.3661353 33.5988138, 130.3659434 33.5989767)",,,,,,,,,
6120499735,6120499736,0,653009555,residential,False,False,66.105,"LINESTRING (130.3661353 33.5988138, 130.366656 33.5992204)",,,,,,,,,
6120499735,6120499734,0,653009555,residential,False,True,83.491,"LINESTRING (130.3661353 33.5988138, 130.3654899 33.5982896)",,,,,,,,,
6120499736,1864462217,0,175889835,residential,False,False,27.218,"LINESTRING (130.366656 33.5992204, 130.3664544 33.5993985)",,,,,,,,,
6120499736,1905386240,0,175889835,residential,False,True,24.523,"LINESTRING (130.366656 33.5992204, 130.3668376 33.5990599)",,,,,,,,,
6120499736,6120499735,0,653009555,residential,False,True,66.105,"LINESTRING (130.366656 33.5992204, 130.3661353 33.5988138)",,,,,,,,,
6120499758,6120499782,0,653009557,footway,False,False,39.897999999999996,"LINESTRING (130.3649138 33.6002564, 130.3649992 33.6002802, 130.3650378 33.6002954, 130.3652126 33.6004376, 130.3652563 33.6004636)",,,,,,,,,
6120499758,1864462382,0,653009557,footway,False,True,48.076,"LINESTRING (130.3649138 33.6002564, 130.3648792 33.6002344, 130.3647837 33.600165, 130.364741 33.6001091, 130.3647308 33.6000634, 130.3648101 33.5999602, 130.3648671 33.5999319)",,,,,,,,,
6120499758,6120499892,0,653009562,footway,False,False,42.208,"LINESTRING (130.3649138 33.6002564, 130.364863 33.6003174, 130.3648264 33.6003733, 130.3647939 33.600441, 130.3647085 33.6005223, 130.3646922 33.6005815)",,,,,,,,,
6120499772,6120499774,0,653009557,footway,False,False,13.537,"LINESTRING (130.3662371 33.6010302, 130.3662696 33.6010657, 130.366357 33.6010911)",,,,,,,,,
6120499772,6120499777,0,653009557,footway,False,True,60.29800000000001,"LINESTRING (130.3662371 33.6010302, 130.3661843 33.6010082, 130.3660989 33.6009777, 130.3660094 33.6009235, 130.36592 33.6008947, 130.3658021 33.6008473, 130.3657106 33.6007559, 130.3657007 33.6007426)",,,,,,,,,
6120499772,1864462555,0,653009559,footway,False,True,27.785,"LINESTRING (130.3662371 33.6010302, 130.3663733 33.6008643, 130.3663907 33.6008176)",,,,,,,,,
6120499774,6120499900,0,653009564,footway,False,True,17.709,"LINESTRING (130.366357 33.6010911, 130.3662548 33.6012257)",,,,,,,,,
6120499774,6120499772,0,653009557,footway,False,True,13.537,"LINESTRING (130.366357 33.6010911, 130.3662696 33.6010657, 130.3662371 33.6010302)",,,,,,,,,
6120499774,6120499528,0,653009564,footway,False,False,250.354,"LINESTRING (130.366357 33.6010911, 130.3667772 33.6005687, 130.3668463 33.6005899, 130.3670458 33.6006565, 130.3672122 33.6006959, 130.3675537 33.6007501, 130.3677814 33.6007651, 130.3679927 33.600771, 130.3681933 33.600764, 130.3684278 33.6007355, 130.3686823 33.6006858)",,,,,,,,,
6120499775,6120499893,0,653009557,footway,False,True,5.124,"LINESTRING (130.3654619 33.6005825, 130.3654155 33.6005574)",,,,,,,,,
6120499775,1864462463,0,653009558,footway,False,True,27.927,"LINESTRING (130.3654619 33.6005825, 130.365633 33.6003757)",,,,,,,,,
6120499775,6120499777,0,653009557,footway,False,False,29.058,"LINESTRING (130.3654619 33.6005825, 130.3655256 33.6006171, 130.3655765 33.6006459, 130.3656537 33.6006797, 130.3657007 33.6007426)",,,,,,,,,
6120499777,6120499772,0,653009557,footway,False,False,60.298,"LINESTRING (130.3657007 33.6007426, 130.3657106 33.6007559, 130.3658021 33.6008473, 130.36592 33.6008947, 130.3660094 33.6009235, 130.3660989 33.6009777, 130.3661843 33.6010082, 130.3662371 33.6010302)",,,,,,,,,
6120499777,6120499775,0,653009557,footway,False,True,29.058,"LINESTRING (130.3657007 33.6007426, 130.3656537 33.6006797, 130.3655765 33.6006459, 130.3655256 33.6006171, 130.3654619 33.6005825)",,,,,,,,,
6120499777,6120499781,0,653009560,footway,False,False,22.616,"LINESTRING (130.3657007 33.6007426, 130.3656598 33.6007661, 130.3656049 33.6008355, 130.3656049 33.6008727, 130.3656273 33.60091)",,,,,,,,,
6120499781,6120499777,0,653009560,footway,False,True,22.616,"LINESTRING (130.3656273 33.60091, 130.3656049 33.6008727, 130.3656049 33.6008355, 130.3656598 33.6007661, 130.3657007 33.6007426)",,,,,,,,,
6120499782,6120499893,0,653009557,footway,False,False,18.063000000000002,"LINESTRING (130.3652563 33.6004636, 130.3653976 33.6005477, 130.3654155 33.6005574)",,,,,,,,,
6120499782,6120499758,0,653009557,footway,False,True,39.897999999999996,"LINESTRING (130.3652563 33.6004636, 130.3652126 33.6004376, 130.3650378 33.6002954, 130.3649992 33.6002802, 130.3649138 33.6002564)",,,,,,,,,
6120499782,6120499887,0,653009561,footway,False,False,32.627,"LINESTRING (130.3652563 33.6004636, 130.3651841 33.6005341, 130.3651272 33.6005578, 130.3650683 33.6005612, 130.3650134 33.600546, 130.3649727 33.6005087)",,,,,,,,,
6120499887,6120499782,0,653009561,footway,False,True,32.627,"LINESTRING (130.3649727 33.6005087, 130.3650134 33.600546, 130.3650683 33.6005612, 130.3651272 33.6005578, 130.3651841 33.6005341, 130.3652563 33.6004636)",,,,,,,,,
6120499892,6120499758,0,653009562,footway,False,True,42.208,"LINESTRING (130.3646922 33.6005815, 130.3647085 33.6005223, 130.3647939 33.600441, 130.3648264 33.6003733, 130.364863 33.6003174, 130.3649138 33.6002564)",,,,,,,,,
6120499893,6120499775,0,653009557,footway,False,False,5.124,"LINESTRING (130.3654155 33.6005574, 130.3654619 33.6005825)",,,,,,,,,
6120499893,6120499782,0,653009557,footway,False,True,18.063000000000002,"LINESTRING (130.3654155 33.6005574, 130.3653976 33.6005477, 130.3652563 33.6004636)",,,,,,,,,
6120499893,6120499899,0,653009563,footway,False,False,41.52199999999999,"LINESTRING (130.3654155 33.6005574, 130.3653224 33.6006425, 130.3652129 33.6006227, 130.3651938 33.600623, 130.365179 33.6006392, 130.3651824 33.6007028, 130.3651476 33.600761)",,,,,,,,,
6120499899,6120499893,0,653009563,footway,False,True,41.522,"LINESTRING (130.3651476 33.600761, 130.3651824 33.6007028, 130.365179 33.6006392, 130.3651938 33.600623, 130.3652129 33.6006227, 130.3653224 33.6006425, 130.3654155 33.6005574)",,,,,,,,,
6120499900,6120499774,0,653009564,footway,False,False,17.709,"LINESTRING (130.3662548 33.6012257, 130.366357 33.6010911)",,,,,,,,,
6120565088,6120432696,0,653019028,service,False,True,103.181,"LINESTRING (130.3638096 33.5984098, 130.3647238 33.5989401)",,,,,,,,,
6120565128,1905386186,0,180105252,residential,False,False,64.25,"LINESTRING (130.3677407 33.5989911, 130.3675384 33.5984384)",,,,,,,,,
6120565128,1905386315,0,180105252,residential,False,True,87.838,"LINESTRING (130.3677407 33.5989911, 130.3680173 33.5997467)",,,,,,,,,
6120565128,6120565129,0,653019033,residential,False,False,36.774,"LINESTRING (130.3677407 33.5989911, 130.368123 33.5989018)",,,,,,,,,
6120565129,1864462319,0,175889821,tertiary,False,False,96.228,"LINESTRING (130.368123 33.5989018, 130.3684029 33.5997352)",,,,,,,,,
6120565129,1864461793,0,175889821,tertiary,False,True,65.435,"LINESTRING (130.368123 33.5989018, 130.3679326 33.5983351)",,,,,,,,,
6120565129,6120565128,0,653019033,residential,False,True,36.774,"LINESTRING (130.368123 33.5989018, 130.3677407 33.5989911)",,,,,,,,,
6120565130,6120926413,0,180105270,residential,False,False,19.276,"LINESTRING (130.3720577 33.596857, 130.3720933 33.5970278)",,,,,,,,,
6120565130,1905385954,0,180105270,residential,False,True,69.862,"LINESTRING (130.3720577 33.596857, 130.3719648 33.5962335)",,,,,,,,,
6120565130,7472924977,0,799029910,residential,False,False,101.594,"LINESTRING (130.3720577 33.596857, 130.3727107 33.5965491, 130.3727469 33.5965502, 130.3727804 33.5966362, 130.3728743 33.5967669, 130.3728931 33.5967654)",,,,,,,,,
6120926394,6120499554,0,653009541,footway,False,False,8.74,"LINESTRING (130.3704865 33.6000403, 130.370486 33.6001189)",,,,,,,,,
6120926394,6120499541,0,653009541,footway,False,True,36.344,"LINESTRING (130.3704865 33.6000403, 130.3704866 33.6000316, 130.3704282 33.5998049, 130.3704184 33.599719)",,,,,,,,,
6120926394,6784287941,0,"[653077796, 178160343]","['footway', 'service']",False,"[False, True]",209.455,"LINESTRING (130.3704865 33.6000403, 130.3705513 33.6000315, 130.3706093 33.6000331, 130.3707522 33.6000265, 130.3709007 33.6000182, 130.3711195 33.6000198, 130.3713313 33.6000178, 130.3717738 33.6000753, 130.3722344 33.6001517, 130.372529 33.6001988, 130.3726295 33.6002305, 130.3726915 33.6002852)",,,,,,,,,
6120926396,7730980708,0,653077797,service,False,True,92.286,"LINESTRING (130.3681641 33.5958899, 130.3688349 33.5964605, 130.368844 33.5964909)",,,,,,,,,
6120926407,1905386082,0,180105279,residential,False,False,27.289,"LINESTRING (130.3710176 33.5973276, 130.3712762 33.59721)",,,,,,,,,
6120926407,6120926408,0,653077799,residential,False,False,44.788,"LINESTRING (130.3710176 33.5973276, 130.3707981 33.5969687)",,,,,,,,,
6120926407,707577905,0,180105279,residential,False,True,43.349,"LINESTRING (130.3710176 33.5973276, 130.3707179 33.5974638, 130.3705928 33.5974801)",,,,,,,,,
6120926408,707577908,0,180105255,residential,False,False,26.489,"LINESTRING (130.3707981 33.5969687, 130.3705349 33.5970619)",,,,,,,,,
6120926408,1905386013,0,180105255,residential,False,True,17.566,"LINESTRING (130.3707981 33.5969687, 130.3709709 33.5969036)",,,,,,,,,
6120926408,6120926407,0,653077799,residential,False,True,44.788,"LINESTRING (130.3707981 33.5969687, 130.3710176 33.5973276)",,,,,,,,,
6120926410,1905386082,0,180105306,residential,False,True,22.884,"LINESTRING (130.3714319 33.5973698, 130.3712762 33.59721)",,,,,,,,,
6120926410,1905386143,0,180105306,residential,False,False,43.634,"LINESTRING (130.3714319 33.5973698, 130.371565 33.5975064, 130.3716945 33.5976941)",,,,,,,,,
6120926410,6120926413,0,653077800,residential,False,False,72.405,"LINESTRING (130.3714319 33.5973698, 130.3718401 33.5971349, 130.3719926 33.5970567, 130.3720933 33.5970278)",,,,,,,,,
6120926413,7472924970,0,180105270,residential,False,False,23.979,"LINESTRING (130.3720933 33.5970278, 130.3721566 33.5972369)",,,,,,,,,
6120926413,6120565130,0,180105270,residential,False,True,19.276,"LINESTRING (130.3720933 33.5970278, 130.3720577 33.596857)",,,,,,,,,
6120926413,7472924971,0,653077800,residential,False,False,32.773,"LINESTRING (130.3720933 33.5970278, 130.3724331 33.5969456)",,,,,,,,,
6120926413,6120926410,0,653077800,residential,False,True,72.405,"LINESTRING (130.3720933 33.5970278, 130.3719926 33.5970567, 130.3718401 33.5971349, 130.3714319 33.5973698)",,,,,,,,,
6120926445,6784287935,0,653077806,residential,False,False,17.137,"LINESTRING (130.3716347 33.5979848, 130.3717968 33.5979105)",,,,,,,,,
6120926445,1905386166,0,653077806,residential,False,True,20.467,"LINESTRING (130.3716347 33.5979848, 130.3716322 33.5980579, 130.3716636 33.5981657)",,,,,,,,,
6120926445,6120926447,0,"[653077808, 653077807]",service,False,True,104.88799999999999,"LINESTRING (130.3716347 33.5979848, 130.3715732 33.597916, 130.3715055 33.5978712, 130.3709964 33.5982271, 130.3708774 33.5982855, 130.3707467 33.5983279)",,,,,,,,,
6120926447,707577905,0,653077805,tertiary,True,False,95.70500000000001,"LINESTRING (130.3707467 33.5983279, 130.3707173 33.5982688, 130.3706581 33.5980473, 130.3705928 33.5974801)",2,,,,5,,,,
6120926447,6120926445,0,"[653077808, 653077807]",service,False,False,104.88799999999999,"LINESTRING (130.3707467 33.5983279, 130.3708774 33.5982855, 130.3709964 33.5982271, 130.3715055 33.5978712, 130.3715732 33.597916, 130.3716347 33.5979848)",,,,,,,,,
6357562412,6357562452,0,678982167,service,False,False,8.133,"LINESTRING (130.3618848 33.5935327, 130.3619611 33.5935689)",,,,,,,,,
6357562412,1805714622,0,"[258870491, 358569788]",tertiary,True,False,168.31900000000002,"LINESTRING (130.3618848 33.5935327, 130.3617764 33.5936866, 130.3617217 33.5937567, 130.3616689 33.5938161, 130.3616053 33.593877, 130.3614925 33.5939645, 130.3613673 33.5940415, 130.3612221 33.5941082, 130.3611283 33.594141, 130.3610248 33.5941683, 130.3608695 33.5941927, 130.3607461 33.5942036, 130.3606408 33.5942014, 130.3604884 33.594187, 130.3603998 33.5941724)",2,,,,5,,,,
6357562412,6357562413,0,681304162,service,False,False,63.83,"LINESTRING (130.3618848 33.5935327, 130.3613218 33.5933376, 130.361244 33.5933246)",,,,,,,,,
6357562413,6357562413,0,"[678982147, 678982148, 678982149, 678982150]",service,False,"[False, True]",196.624,"LINESTRING (130.361244 33.5933246, 130.3611179 33.5932821, 130.3614655 33.5925727, 130.3616027 33.5926205, 130.361244 33.5933246)",,,,,,,,,
6357562413,6357562413,1,"[678982147, 678982148, 678982149, 678982150]",service,False,"[False, True]",196.624,"LINESTRING (130.361244 33.5933246, 130.3616027 33.5926205, 130.3614655 33.5925727, 130.3611179 33.5932821, 130.361244 33.5933246)",,,,,,,,,
6357562413,6357562412,0,681304162,service,False,True,63.83,"LINESTRING (130.361244 33.5933246, 130.3613218 33.5933376, 130.3618848 33.5935327)",,,,,,,,,
6357562428,6794162501,0,678982154,pedestrian,False,True,15.648,"LINESTRING (130.3624174 33.594209, 130.3624528 33.5940714)",,,,,,,,,
6357562428,6694765648,0,712012513,pedestrian,False,False,81.10799999999999,"LINESTRING (130.3624174 33.594209, 130.3625233 33.5942321, 130.3626266 33.5942621, 130.3627268 33.5942989, 130.3628231 33.5943422, 130.362915 33.5943917, 130.3630018 33.5944472, 130.3630831 33.5945083, 130.3631583 33.5945746)",,,,,,,,,
6357562428,6694769290,0,712012513,pedestrian,False,True,164.40999999999997,"LINESTRING (130.3624174 33.594209, 130.3623082 33.5941929, 130.3621977 33.5941841, 130.3620868 33.5941828, 130.3619761 33.594189, 130.3618664 33.5942026, 130.3617583 33.5942236, 130.3616527 33.5942517, 130.3615501 33.5942868, 130.3614512 33.5943288, 130.3613567 33.5943772, 130.3612673 33.5944318, 130.3611834 33.5944923, 130.3611056 33.5945582, 130.3610345 33.5946291, 130.3609705 33.5947046, 130.360914 33.5947842)",,,,,,,,,
6357562434,1885331441,0,178160340,footway,False,False,9.119,"LINESTRING (130.3657097 33.5927939, 130.3656417 33.5928532)",,,,,,yes,,,
6357562434,1885331373,0,178160340,footway,False,True,27.539,"LINESTRING (130.3657097 33.5927939, 130.3659103 33.5926111)",,,,,,yes,,,
6357562434,7516773583,0,803574272,steps,False,True,14.531,"LINESTRING (130.3657097 33.5927939, 130.3655934 33.5927062)",,,,,,,,,
6357562436,6694765648,0,"[678982155, 724458620, 180105245]","['pedestrian', 'steps']",False,True,106.889,"LINESTRING (130.3641099 33.5944746, 130.363581 33.594261, 130.3633676 33.5944275, 130.3631583 33.5945746)",,,,,,,,,
6357562436,1885331120,0,"[678982160, 678982158]",footway,False,True,464.89699999999993,"LINESTRING (130.3641099 33.5944746, 130.3641648 33.5944023, 130.3641685 33.5943971, 130.3643184 33.594187, 130.3644589 33.5940043, 130.3645878 33.5938513, 130.3647566 33.5936848, 130.3649957 33.5934879, 130.3650027 33.5934821, 130.3651415 33.5933673, 130.365687 33.5929168, 130.3657249 33.5928839, 130.3657356 33.5928515, 130.3657423 33.5928191, 130.365741 33.5928012, 130.365694 33.5927582, 130.3656042 33.5926873, 130.3655592 33.59267, 130.3654915 33.5926225, 130.3653688 33.5925686, 130.3650811 33.5923666, 130.3649976 33.5923049, 130.364662 33.5920725, 130.3643268 33.5918505, 130.3641937 33.5917408, 130.3641026 33.5916882, 130.3638678 33.5915575)",,,,,,,,,
6357562436,6357562437,0,678982161,footway,False,False,32.455999999999996,"LINESTRING (130.3641099 33.5944746, 130.3640083 33.5946212, 130.3639953 33.5946484, 130.3639538 33.5947351)",,,,,,,,,
6357562437,2823879959,0,277950201,service,False,True,7.993,"LINESTRING (130.3639538 33.5947351, 130.3640399 33.5947399)",,,,parking_aisle,,,,,
6357562437,2823879954,0,277950201,service,False,False,30.104999999999997,"LINESTRING (130.3639538 33.5947351, 130.3637792 33.5946914, 130.363647 33.5946466)",,,,parking_aisle,,,,,
6357562437,6357562436,0,678982161,footway,False,True,32.456,"LINESTRING (130.3639538 33.5947351, 130.3639953 33.5946484, 130.3640083 33.5946212, 130.3641099 33.5944746)",,,,,,,,,
6357562437,2623116891,0,678982162,footway,False,True,309.43500000000006,"LINESTRING (130.3639538 33.5947351, 130.3639371 33.5947899, 130.3639347 33.5947979, 130.3639147 33.5949, 130.3639169 33.594981, 130.3639176 33.5949865, 130.3639259 33.5950512, 130.3639275 33.595064, 130.3639479 33.5951304, 130.3639496 33.5951369, 130.363964 33.5951941, 130.3639659 33.5952018, 130.3640019 33.5953169, 130.3640139 33.5953747, 130.3640163 33.5954298, 130.3640116 33.59548, 130.3639975 33.5955298, 130.3639734 33.5955906, 130.3639382 33.5956392, 130.3638983 33.5956845, 130.3638562 33.5957278, 130.3637497 33.5958187, 130.3631452 33.5963173, 130.3624265 33.5969094, 130.3623502 33.5969171)",,,,,,,,,
6357562450,7518337971,0,358569799,service,True,False,95.423,"LINESTRING (130.3587541 33.5948967, 130.358772 33.5948991, 130.3588514 33.5949148, 130.3591761 33.5943136, 130.359097 33.5942411, 130.3590786 33.5942319)",,,,driveway,,,,,
6357562450,7518337971,1,678982163,footway,False,True,79.80799999999999,"LINESTRING (130.3587541 33.5948967, 130.3587729 33.594858, 130.3587781 33.5948475, 130.3590567 33.5942839, 130.3590623 33.5942718, 130.3590786 33.5942319)",,,,,,,,,
6357562450,2623116891,0,678982163,footway,False,False,424.41700000000003,"LINESTRING (130.3587541 33.5948967, 130.3587364 33.5949366, 130.3587295 33.5949521, 130.3587164 33.5949814, 130.3587037 33.5950813, 130.3587164 33.5951747, 130.3587508 33.5952421, 130.3587893 33.5952966, 130.3588582 33.5953577, 130.358935 33.5953976, 130.3597027 33.5957294, 130.3603335 33.5959852, 130.3609539 33.5962498, 130.3612128 33.5963953, 130.3616882 33.5966175, 130.3622936 33.5969225, 130.3623502 33.5969171)",,,,,,,,,
6357562452,3662461081,0,361821516,tertiary,True,False,15.046,"LINESTRING (130.3619611 33.5935689, 130.3620467 33.5934539)",2,,,,5,,,,
6357562452,6357562412,0,678982167,service,False,True,8.133,"LINESTRING (130.3619611 33.5935689, 130.3618848 33.5935327)",,,,,,,,,
6414345104,6414345113,0,678982163,footway,False,False,262.93399999999997,"LINESTRING (130.363575 33.5914544, 130.3635439 33.591494, 130.3630917 33.5921419, 130.3629767 33.5922689, 130.3627237 33.5926154, 130.3625904 33.5928051, 130.3625675 33.5928429, 130.362325 33.5931853, 130.3623022 33.5932051, 130.3622657 33.5932557, 130.3622145 33.5933287, 130.3621087 33.593477)",,,,,,,,,
6414345104,3662461069,0,678982164,footway,False,False,9.454,"LINESTRING (130.363575 33.5914544, 130.3635614 33.5914462, 130.3634921 33.5914048)",,,,,,,,,
6414345104,1885331120,0,678982164,footway,False,True,30.357999999999997,"LINESTRING (130.363575 33.5914544, 130.363681 33.5914581, 130.3638678 33.5915575)",,,,,,,,,
6414345106,7473066206,0,678982166,footway,False,False,759.5949999999998,"LINESTRING (130.3651907 33.5921537, 130.3653266 33.5922253, 130.3658015 33.5925664, 130.3660368 33.592739, 130.3667173 33.5932709, 130.3669399 33.5934637, 130.3673798 33.593763, 130.3674173 33.5937586, 130.3674601 33.5936819, 130.3678957 33.5924128, 130.3680121 33.5921149, 130.3680728 33.5919837, 130.3681415 33.5918339, 130.3682909 33.5915503, 130.3683033 33.5915268, 130.3683232 33.5915025, 130.3683353 33.5914804, 130.3690951 33.5902959, 130.3691336 33.5902231, 130.369279 33.5900044, 130.3692466 33.5899893, 130.3690776 33.5901994)",,,,,,,,,
6414345106,1885331112,0,678982166,footway,False,True,163.418,"LINESTRING (130.3651907 33.5921537, 130.3651059 33.5921066, 130.3647858 33.5918854, 130.3644287 33.5916556, 130.3641041 33.5914648, 130.3638658 33.5913395, 130.3637735 33.5912808)",,,,,,,,,
6414345106,7516897091,0,684597928,footway,False,False,14.657,"LINESTRING (130.3651907 33.5921537, 130.3652434 33.5920996, 130.3652535 33.5920784, 130.365285 33.5920491)",,,,,,,,,
6414345113,3662461081,0,678982152,footway,False,True,6.292,"LINESTRING (130.3621087 33.593477, 130.3620872 33.5934684, 130.3620467 33.5934539)",,,,,,,,,
6414345113,6794162501,0,"[678982153, 678982154, 180105243]","['pedestrian', 'steps']",False,"[False, True]",86.91799999999999,"LINESTRING (130.3621087 33.593477, 130.3621303 33.5934856, 130.3625274 33.5937215, 130.3624761 33.5939811, 130.3624528 33.5940714)",,,,,,,,,
6414345113,6694765680,0,678982163,footway,False,False,167.074,"LINESTRING (130.3621087 33.593477, 130.3620429 33.5935705, 130.3620379 33.5935775, 130.3619352 33.5937238, 130.3619299 33.5937314, 130.3619173 33.5937475, 130.3618621 33.5938199, 130.361795 33.593899, 130.3617106 33.5939779, 130.3615896 33.5940712, 130.3614517 33.5941531, 130.3612936 33.5942202, 130.3611788 33.5942616, 130.3610635 33.594291, 130.3608939 33.5943256, 130.3607454 33.5943327)",,,,,,,,,
6414345113,6414345104,0,678982163,footway,False,True,262.934,"LINESTRING (130.3621087 33.593477, 130.3622145 33.5933287, 130.3622657 33.5932557, 130.3623022 33.5932051, 130.362325 33.5931853, 130.3625675 33.5928429, 130.3625904 33.5928051, 130.3627237 33.5926154, 130.3629767 33.5922689, 130.3630917 33.5921419, 130.3635439 33.591494, 130.363575 33.5914544)",,,,,,,,,
6414345116,3662461091,0,803757949,service,True,False,5.76,"LINESTRING (130.3600354 33.594201, 130.360064 33.594155)",,,,,,,,,
6414345116,6414345123,0,678982163,footway,False,False,18.266,"LINESTRING (130.3600354 33.594201, 130.3599931 33.5941852, 130.3599866 33.5941829, 130.3599037 33.5941519, 130.3598947 33.5941485, 130.3598559 33.594133)",,,,,,,,,
6414345116,6694765680,0,678982163,footway,False,True,68.05600000000001,"LINESTRING (130.3600354 33.594201, 130.3600779 33.5942154, 130.3600883 33.5942191, 130.3601864 33.5942533, 130.3602974 33.5942864, 130.3604491 33.5943155, 130.3606213 33.5943335, 130.3607454 33.5943327)",,,,,,,,,
6414345123,6694769326,0,678982163,footway,False,False,64.927,"LINESTRING (130.3598559 33.594133, 130.3598102 33.5941175, 130.3597959 33.5941126, 130.3593052 33.5939331, 130.3592099 33.593959)",,,,,,,,,
6414345123,6414345116,0,678982163,footway,False,True,18.266,"LINESTRING (130.3598559 33.594133, 130.3598947 33.5941485, 130.3599037 33.5941519, 130.3599866 33.5941829, 130.3599931 33.5941852, 130.3600354 33.594201)",,,,,,,,,
6414345123,1885331654,0,803757950,service,True,False,12.386000000000001,"LINESTRING (130.3598559 33.594133, 130.359846 33.5941495, 130.3598006 33.5942344)",,,,,,,,,
6414345124,1864200773,0,175860916,tertiary,True,False,14.998,"LINESTRING (130.3574444 33.5933471, 130.3575224 33.5932289)",1,,,,2.5,,,,
6414345124,1864200723,0,684597933,footway,False,False,7.717,"LINESTRING (130.3574444 33.5933471, 130.3573719 33.5933129)",,,,,,,,,
6414345124,6820597510,0,684597933,footway,False,True,10.908,"LINESTRING (130.3574444 33.5933471, 130.3575237 33.5933758, 130.3575522 33.5933866)",,,,,,,,,
6573782680,6573782682,0,700027641,footway,False,False,10.329,"LINESTRING (130.3466526 33.5747955, 130.3465412 33.5747917)",,,,,,,,,
6573782680,5520108627,0,575226505,footway,False,False,111.639,"LINESTRING (130.3466526 33.5747955, 130.346616 33.5753802, 130.3466147 33.5754439, 130.346608 33.5755399, 130.3465959 33.5755947, 130.3465784 33.5757712, 130.3465784 33.575797)",,,,,,,,,
6573782680,5520108517,0,575226505,footway,False,True,20.2,"LINESTRING (130.3466526 33.5747955, 130.3466543 33.5747646, 130.3466788 33.5747416, 130.3468228 33.5747417)",,,,,,,,,
6573782681,6573782682,0,700027641,footway,False,True,11.244,"LINESTRING (130.3464201 33.574785, 130.3465412 33.5747917)",,,,,,,,,
6573782681,5520108855,0,575226940,footway,False,False,30.76,"LINESTRING (130.3464201 33.574785, 130.3464189 33.5747623, 130.3464338 33.5745087)",,,,,,,,,
6573782681,5520108843,0,575226940,footway,False,True,111.556,"LINESTRING (130.3464201 33.574785, 130.3464095 33.5751086, 130.3464068 33.5752595, 130.3463652 33.5757623, 130.3463641 33.5757869)",,,,,,,,,
6573782682,1783262755,0,217018801,secondary,False,True,11.265,"LINESTRING (130.3465412 33.5747917, 130.3465469 33.5746905)",4,558,内野次郎丸弥生線,,10,,,,
6573782682,6573782681,0,700027641,footway,False,False,11.244,"LINESTRING (130.3465412 33.5747917, 130.3464201 33.574785)",,,,,,,,,
6573782682,6573782680,0,700027641,footway,False,True,10.329,"LINESTRING (130.3465412 33.5747917, 130.3466526 33.5747955)",,,,,,,,,
6573782682,1782132558,0,217018801,secondary,False,False,111.41,"LINESTRING (130.3465412 33.5747917, 130.3465303 33.5749705, 130.3464726 33.575792)",4,558,内野次郎丸弥生線,,10,,,,
