33.593872560	130.330621065
33.593888698	130.330627373
33.593905332	130.330634245
33.593931137	130.330646054
33.593968878	130.330665148
33.593987126	130.330674645
33.594127822	130.330740854
33.594333594	130.330838267
33.594546106	130.330939260
33.594574653	130.330952830
33.594643965	130.330986363
33.594668632	130.330972651
33.594686772	130.330917315
33.594700618	130.330875081
33.594690396	130.330847233
33.594519648	130.330765365
33.594344044	130.330682359
33.594159184	130.330594397
33.593981558	130.330510349
33.593958103	130.330498833
33.593937670	130.330489625
33.593916739	130.330481019
33.593870816	130.330464070
33.593844516	130.330455511
33.593824867	130.330449409
33.593785384	130.330438623
33.593764323	130.330457284
33.593758495	130.330503432
33.593751380	130.330559760

真幅道路	K19_4691712093_221
33.593737682	130.330647760
33.593723240	130.330644974
33.593700978	130.330663257
33.593699016	130.330672268
33.593636840	130.330957787
33.593573009	130.331250914
33.593506090	130.331558221
33.593520377	130.331585865

真幅道路	K19_4691712093_222
33.593398104	130.330648541
33.593377744	130.330671722
33.593368715	130.330712927
33.593317107	130.330948501
33.593250355	130.331253253
33.593190950	130.331524440
33.593175480	130.331595075

真幅道路	K19_4691712093_223
33.592750660	130.331058685
33.592773497	130.331031034
33.592869486	130.330912329
33.592906251	130.330870448
33.592924902	130.330849737
33.592944823	130.330828695
33.592964315	130.330810000
33.592992603	130.330785443
33.593013390	130.330767893
33.593036212	130.330749157
33.593066189	130.330727471
33.593101559	130.330703721
33.593124533	130.330690324
33.593149115	130.330675996
33.593178702	130.330659868
33.593196866	130.330650731
33.593237164	130.330632987
33.593276829	130.330616477
33.593240237	130.330461021
33.593208876	130.330472436
33.593177650	130.330485466

真幅道路	K19_4691712093_224
33.592848995	130.331030409
33.592849536	130.331063654
33.592913536	130.331137144
33.592946416	130.331174912
33.592935157	130.331225529
33.592892552	130.331417052
33.592905393	130.331445623

真幅道路	K19_4691712093_225
33.592305201	130.330932815
33.592275014	130.330974625
33.592240607	130.331026411
33.592208464	130.331076639
33.592213474	130.331109310

真幅道路	K19_4691712093_226
33.592213474	130.331109310
33.592302027	130.331176254
33.592328329	130.331173024
33.592333709	130.331164277
33.592352131	130.331134388
33.592374799	130.331099338
33.592403361	130.331058845
33.592429468	130.331023003
33.592466644	130.330976378
33.592522271	130.330906574
33.592698727	130.330688461
33.592702434	130.330684135
33.592716527	130.330667607
33.592748577	130.330633475
33.592780985	130.330600709
33.592802382	130.330580838
33.592832525	130.330554274
33.592859048	130.330531756
33.592884096	130.330511749
33.592910481	130.330492203
33.592962705	130.330455673
33.592975079	130.330447997
33.593007974	130.330428036
33.593022337	130.330420083
33.593065961	130.330396857
33.593103076	130.330378976
33.593142050	130.330361679
33.593166896	130.330314394
33.593165310	130.330287966
33.593159523	130.330191498
33.593156952	130.330116337
33.593155254	130.330050887
33.593154594	130.329978911
33.593154719	130.329950402
33.593154917	130.329905462
33.593157100	130.329820751
33.593160336	130.329737346
33.593165850	130.329643354
33.593154025	130.329622501
33.593148001	130.329612377
33.593088257	130.329605771
33.593042847	130.329601867

真幅道路	K19_4691712093_227
33.595567696	130.330975083
33.595514403	130.331217604
33.595305534	130.332174031

真幅道路	K19_4691712093_228
33.592155059	130.331219967
33.592129322	130.331224270
33.592128314	130.331226336
33.592120011	130.331243283
33.592110183	130.331264458
33.592092741	130.331303809
33.592080897	130.331331729
33.592059395	130.331386481
33.592042208	130.331432841
33.592031208	130.331465371
33.592019717	130.331500971
33.592009656	130.331535028
33.592001721	130.331561679
33.591991883	130.331598225
33.591981468	130.331638179
33.591974854	130.331665682
33.591968496	130.331695488
33.591920729	130.331912993
33.591867210	130.332157443
33.591848881	130.332241287
33.591776427	130.332218541
33.591666667	130.332184076

真幅道路	K19_4691712093_229
33.592542010	130.331336097
33.592559403	130.331309362
33.592581361	130.331277164
33.592612936	130.331232939
33.592623487	130.331218227
33.592735861	130.331076587
33.592750660	130.331058685

真幅道路	K19_4691712093_230
33.592420629	130.331242665
33.592426899	130.331271674
33.592514623	130.331340284
33.592542010	130.331336097

真幅道路	K19_4691712093_231
33.592250045	130.331319496
33.592250794	130.331317863
33.592243640	130.331285510
33.592155059	130.331219967

真幅道路	K19_4691712093_232
33.592464177	130.331482469
33.592458192	130.331449471
33.592455793	130.331447712
33.592367387	130.331382878
33.592341956	130.331388774
33.592319668	130.331438227
33.592289049	130.331513568
33.592277069	130.331546670
33.592264429	130.331583899
33.592253337	130.331620083
33.592245023	130.331648332
33.592237435	130.331675713
33.592230084	130.331703652
33.592221469	130.331741266
33.592188451	130.331893389
33.592150920	130.332066308
33.592095468	130.332320266
33.592066898	130.332451108
33.592032840	130.332611212
33.592020597	130.332673439
33.592002131	130.332771935

真幅道路	K19_4691712093_233
33.592905393	130.331445623
33.593041496	130.331498615
33.593123315	130.331529132
33.593148015	130.331509753
33.593207242	130.331238911
33.593273868	130.330934247
33.593325263	130.330699224
33.593304978	130.330674698
33.593266351	130.330689789
33.593234720	130.330703325
33.593191159	130.330724746
33.593172553	130.330734924
33.593148850	130.330748606
33.593142972	130.330752003
33.593118474	130.330767146
33.593085667	130.330789475
33.593059210	130.330809030
33.593042977	130.330821901
33.593029214	130.330832813
33.593011401	130.330848530
33.592985748	130.330871905
33.592960273	130.330897849
33.592946833	130.330911808
33.592930697	130.330929161
33.592917077	130.330944395
33.592848995	130.331030409

真幅道路	K19_4691712093_234
33.592821652	130.331515017
33.592807793	130.331509899
33.592792146	130.331580998
33.592704068	130.331980992
33.592552270	130.332673654
33.592567685	130.332703196

真幅道路	K19_4691712093_235
33.593175480	130.331595075
33.593208784	130.331601197
33.593235886	130.331605939
33.593257282	130.331609023
33.593373564	130.331619294
33.593443498	130.331628509
33.593461784	130.331545106
33.593529013	130.331238335
33.593593328	130.330944860
33.593655839	130.330659662
33.593640990	130.330633143
33.593620995	130.330632080
33.593578191	130.330629924
33.593551791	130.330630094
33.593528585	130.330630672
33.593520870	130.330631195
33.593504583	130.330632290
33.593474968	130.330634846
33.593447956	130.330638416
33.593414468	130.330645085
33.593398104	130.330648541

真幅道路	K19_4691712093_236
33.593520377	130.331585865
33.593549476	130.331591372
33.593575721	130.331596735
33.593624686	130.331608140
33.593663174	130.331618446
33.593710200	130.331632429
33.593747991	130.331644196
33.593770376	130.331630157
33.593816503	130.331421312
33.593865381	130.331191746
33.593958595	130.330762543
33.593960302	130.330754665
33.593948960	130.330726546
33.593922710	130.330712732
33.593890366	130.330697435
33.593861143	130.330685626
33.593827343	130.330672969
33.593797401	130.330663234
33.593773957	130.330656401
33.593754391	130.330651488
33.593745751	130.330649314
33.593737682	130.330647760

真幅道路	K19_4691712093_237
33.591666667	130.331800381
33.591695821	130.331666196
33.591764095	130.331350869
33.591773627	130.331306686
33.591776398	130.331291561
33.591778638	130.331272324
33.591779870	130.331256649
33.591780693	130.331240407
33.591780672	130.331218148
33.591779824	130.331199515
33.591777199	130.331159349
33.591770103	130.331077040
33.591766437	130.331023370
33.591765614	130.331009705
33.591764664	130.330980773
33.591764175	130.330950201
33.591763980	130.330919152
33.591765309	130.330884924
33.591768321	130.330841623
33.591770886	130.330812481
33.591773088	130.330796088
33.591780690	130.330741650
33.591787331	130.330707191
33.591794143	130.330672989
33.591807034	130.330620708

真幅道路	K19_4691712093_238
33.593433723	130.331671788
33.593414911	130.331757813
33.593172109	130.332868362
33.593186339	130.332897073
33.593413480	130.332966627
33.593436155	130.332951250
33.593688148	130.331809404
33.593705328	130.331731676
33.593680168	130.331724275
33.593628145	130.331709678
33.593584869	130.331698592
33.593555869	130.331691478
33.593544818	130.331689220
33.593507866	130.331683294
33.593473625	130.331677406
33.593438731	130.331672493

真幅道路	K19_4691712093_239
33.594055845	130.331883162
33.594040599	130.331953494
33.594028652	130.332008530
33.593925807	130.332474386
33.593799565	130.333062755
33.593813244	130.333089725

真幅道路	K19_4691712093_240
33.591666667	130.332107691
33.591672847	130.332120414
33.591791344	130.332157295
33.591815332	130.332141499
33.591868470	130.331896481
33.591921788	130.331650459
33.591930195	130.331615637
33.591940419	130.331575784
33.591957654	130.331514356
33.591966509	130.331484573
33.591978281	130.331448993
33.592002612	130.331381275
33.592013740	130.331351901
33.592039134	130.331289184
33.592056920	130.331247928
33.592078053	130.331202569
33.592082673	130.331193128
33.592095769	130.331166328
33.592136606	130.331089733
33.592158944	130.331049699
33.592164584	130.331040509
33.592188680	130.331001203
33.592216428	130.330958507
33.592228645	130.330940194
33.592263666	130.330888640
33.592261020	130.330856199
33.592248638	130.330842396
33.592137904	130.330718943
33.591881184	130.330625285
33.591858207	130.330639867
33.591854075	130.330656157
33.591847154	130.330685197
33.591838344	130.330726992
33.591834488	130.330748856
33.591830724	130.330772292
33.591826396	130.330806386
33.591824715	130.330820825
33.591821863	130.330850206
33.591819665	130.330882232
33.591818481	130.330915176
33.591818027	130.330942825
33.591818549	130.330978010
33.591820175	130.331018290
33.591822023	130.331053313
33.591825133	130.331096502
33.591829270	130.331144522
33.591831448	130.331166945
33.591833412	130.331199984
33.591833649	130.331214001
33.591833616	130.331229580
33.591833027	130.331245691
33.591832097	130.331262226
33.591830395	130.331282677
33.591828424	130.331299973
33.591825500	130.331317912
33.591821483	130.331339184
33.591815616	130.331365889
33.591798888	130.331447318
33.591747585	130.331682895
33.591666667	130.332054663

真幅道路	K19_4691712093_241
33.594678676	130.333333333
33.594782986	130.332848173
33.594911833	130.332258241
33.594929812	130.332177099
33.594913234	130.332176042
33.594908471	130.332175744
33.594854072	130.332170324
33.594832302	130.332167885
33.594804337	130.332163683
33.594752773	130.332153888
33.594707169	130.332144919
33.594657291	130.332132924

真幅道路	K19_4691712093_242
33.594950648	130.333022629
33.595019246	130.332708280
33.595124063	130.332231822
33.594984152	130.332188252
33.594983008	130.332193465
33.594940809	130.332385291
33.594833817	130.332875895
33.594734873	130.333333333

真幅道路	K19_4691712093_243
33.594657291	130.332132924
33.594640619	130.332209614
33.594508294	130.332818426
33.594414415	130.333253552
33.594427299	130.333283717

真幅道路	K19_4691712093_244
33.591895723	130.332737028
33.591923680	130.332591731
33.591931666	130.332551248
33.591977403	130.332334902
33.591988280	130.332285226
33.592021187	130.332135167
33.592082082	130.331859787
33.592120903	130.331682823
33.592128470	130.331652312
33.592136153	130.331623555
33.592149656	130.331576807
33.592153960	130.331562358
33.592166722	130.331523230
33.592187336	130.331465398
33.592206723	130.331416870
33.592225549	130.331373188
33.592250045	130.331319496

真幅道路	K19_4691712093_245
33.592205609	130.332658439
33.592170870	130.332647179
33.592189232	130.332562688
33.592210771	130.332463646
33.592368076	130.331751534
33.592380719	130.331702063
33.592388610	130.331674601
33.592394909	130.331653856
33.592404890	130.331624258
33.592426383	130.331566893
33.592441440	130.331531396
33.592464177	130.331482469

真幅道路	K19_4691712093_246
33.592567685	130.332703196
33.592794693	130.332774603
33.592817550	130.332757997
33.593052608	130.331687947
33.593069812	130.331609573
33.593056820	130.331604771
33.592989033	130.331579685
33.592880242	130.331536663
33.592821652	130.331515017

真幅道路	K19_4691712093_248
33.591666667	130.332834462
33.591730737	130.332854764
33.591869486	130.332898741
33.591870303	130.332893432

真幅道路	K19_4691712093_249
33.595152290	130.332874902
33.595152104	130.332875754
33.595142703	130.332918742

真幅道路	K19_4691712093_250
33.593333785	130.333186082
33.593369600	130.333020824
33.592781378	130.332837968
33.592470842	130.332740627

真幅道路	K19_4691712093_251
33.593813244	130.333089725
33.594000388	130.333149169
33.594038710	130.333161156
33.594062096	130.333143867
33.594146702	130.332755586
33.594176229	130.332623128
33.594223151	130.332407381
33.594245308	130.332303502
33.594293110	130.332084091
33.594311731	130.332001008
33.594209562	130.331953764
33.594164243	130.331932479
33.594098801	130.331902286
33.594055845	130.331883162

真幅道路	K19_4691712093_252
33.591810988	130.333333333
33.591818543	130.333268482
33.591820482	130.333251778
33.591836663	130.333122271
33.591842610	130.333078149
33.591861012	130.332950855
33.591719593	130.332906747
33.591683598	130.333073781
33.591677349	130.333150808
33.591666667	130.333283578

真幅道路	K19_4691712093_253
33.592340663	130.333333333
33.592140622	130.333273093
33.592116950	130.333290923
33.592116728	130.333293252
33.592112863	130.333333333

真幅道路	K19_4691712093_254
33.591969263	130.332972151
33.591957588	130.333051127
33.591941340	130.333164127
33.591926613	130.333284716
33.591920804	130.333333333

真幅道路	K19_4691712093_255
33.592068505	130.333333333
33.592073006	130.333286467
33.592081485	130.333198304
33.592150913	130.333220136
33.592183843	130.333230506
33.592329228	130.333274314
33.592391529	130.333293723
33.592443028	130.333309736

真幅道路	K19_4691712093_256
33.593569724	130.325000000
33.593565766	130.325039949
33.593557875	130.325110366
33.593540385	130.325261177
33.593535176	130.325309937
33.593523541	130.325397049
33.593507434	130.325502286
33.593502167	130.325533324
33.593482443	130.325649955
33.593463873	130.325753304
33.593449863	130.325826375
33.593430451	130.325922902
33.593370343	130.326199816
33.593308834	130.326481929
33.593306361	130.326493349

真幅道路	K19_4691712093_257
33.593111049	130.326449128
33.593117215	130.326420843
33.593161261	130.326220574
33.593233168	130.325889980
33.593250551	130.325804751
33.593261963	130.325746342
33.593273468	130.325685132
33.593291834	130.325583961
33.593307081	130.325492062
33.593334281	130.325311504
33.593346394	130.325205541
33.593353294	130.325151240
33.593353707	130.325146098
33.593365048	130.325046479
33.593369757	130.325000000

真幅道路	K19_4691712093_261
33.592639083	130.325329982
33.592632584	130.325316964
33.592625093	130.325299224
33.592605533	130.325298542
33.592365748	130.325300639
33.592348916	130.325319172
33.592345738	130.325323237
33.592325891	130.325501549
33.592297971	130.325737272
33.592282573	130.325871721
33.592294997	130.325901436
33.592444267	130.325987619
33.592468320	130.325978834
33.592524264	130.325870563
33.592565755	130.325677915
33.592610570	130.325466634
33.592639083	130.325329982

真幅道路	K19_4691712093_262
33.592571855	130.327620620
33.592402356	130.327496937
33.592374778	130.327505921
33.592299394	130.327654259
33.592229294	130.327790898
33.592237302	130.327822716
33.592332513	130.327875071
33.592419941	130.327925537
33.592444235	130.327917871
33.592577955	130.327654726
33.592571855	130.327620620

真幅道路	K19_4691712093_263
33.596934474	130.327763254
33.596752728	130.327707042
33.596691344	130.327751898
33.596676716	130.327816077
33.596632473	130.328017094
33.596592629	130.328198090
33.596544316	130.328413629
33.596579306	130.328487809
33.596697879	130.328525258
33.596868550	130.328579435
33.596932434	130.328598097
33.597006229	130.328621874
33.597199835	130.328682264
33.597273076	130.328705475
33.597413745	130.328748906
33.597525931	130.328784142
33.597598245	130.328807652
33.597636801	130.328819454
33.597808999	130.328870926
33.597871474	130.328829240
33.597956076	130.328444498
33.598016310	130.328163735
33.597979341	130.328088750
33.597708328	130.328003892
33.597437144	130.327920856
33.597373153	130.327900210
33.597244232	130.327860073
33.597198739	130.327845913
33.596981719	130.327777875
33.596934474	130.327763254

真幅道路	K19_4691712093_264
33.594394865	130.327873707
33.594148136	130.327797411
33.594125926	130.327813647
33.594107473	130.327892302
33.594070912	130.328060273
33.594082215	130.328087897
33.594211922	130.328128404
33.594412112	130.328192240
33.594592104	130.328249273
33.594774057	130.328307228
33.594862258	130.328335600
33.594885054	130.328319307
33.594918495	130.328169664
33.594940453	130.328068927
33.594927161	130.328040284
33.594884694	130.328027178
33.594790047	130.327998005
33.594465164	130.327895444
33.594394865	130.327873707

真幅道路	K19_4691712093_265
33.592671348	130.328705818
33.592530246	130.328574295
33.592488433	130.328638497
33.592470641	130.328666367
33.592374557	130.328816815
33.592269493	130.328977631
33.592175988	130.329125031
33.592121981	130.329210164
33.592098500	130.329248108
33.592072168	130.329294025
33.592042128	130.329347922
33.592008530	130.329414053
33.591976075	130.329481383
33.591952670	130.329531748
33.591928874	130.329585104
33.591900096	130.329651755
33.591890104	130.329674824
33.591878551	130.329704315
33.591862418	130.329745477
33.591837943	130.329812939
33.591855518	130.329864959
33.591976517	130.329917580
33.592000550	130.329906534
33.592031258	130.329819642
33.592044738	130.329784739
33.592063098	130.329738538
33.592083080	130.329692186
33.592100901	130.329652323
33.592161037	130.329530021
33.592202402	130.329449231
33.592217318	130.329422382
33.592254291	130.329358851
33.592282001	130.329313981
33.592382581	130.329155478
33.592483622	130.328998114
33.592573588	130.328858380
33.592661763	130.328720782
33.592671348	130.328705818

真幅道路	K19_4691712093_266
33.593064119	130.328855507
33.592885725	130.328800455
33.592730921	130.328750865
33.592704259	130.328762417
33.592585344	130.328946031
33.592526620	130.329037644
33.592436924	130.329177559
33.592325257	130.329351204
33.592283550	130.329423453
33.592239094	130.329502371
33.592201084	130.329573094
33.592209366	130.329605589
33.592393800	130.329730346
33.592409193	130.329740753
33.592434810	130.329734188
33.592467948	130.329671367
33.592491659	130.329627625
33.592510459	130.329597786
33.592611987	130.329436653
33.592663650	130.329354651
33.592738733	130.329238584
33.592803571	130.329137120
33.592831519	130.329093377
33.592876777	130.329107377
33.593006897	130.329147623
33.593027977	130.329130782
33.593054994	130.328991826
33.593078594	130.328884312
33.593064119	130.328855507

真幅道路	K19_4691712093_267
33.593953873	130.328890215
33.593910407	130.328875780
33.593818426	130.328846918
33.593712885	130.328813247
33.593523196	130.328755535
33.593448138	130.328731508
33.593409729	130.328758321
33.593381204	130.328890179
33.593358934	130.328927026
33.593329289	130.329058709
33.593307469	130.329175119
33.593297192	130.329231978
33.593291703	130.329262338
33.593281094	130.329334477
33.593263352	130.329476303
33.593279075	130.329497697
33.593303581	130.329502431
33.593328640	130.329506019
33.593379208	130.329513256
33.593401708	130.329494098
33.593415965	130.329372887
33.593422473	130.329319247
33.593425669	130.329300152
33.593431713	130.329264088
33.593439333	130.329214393
33.593458258	130.329110026
33.593484298	130.328984752
33.593500113	130.328911778
33.593564375	130.328931727
33.593659377	130.328960674
33.593765766	130.328994262
33.593826768	130.329013517
33.593810061	130.329087611
33.593744636	130.329386128
33.593716982	130.329512409
33.593694960	130.329618316
33.593682361	130.329675969
33.593603299	130.330038039
33.593620094	130.330065792
33.593663832	130.330068956
33.593678250	130.330070741
33.593715810	130.330075729
33.593739108	130.330079452
33.593768091	130.330084542
33.593808291	130.330093093
33.593832682	130.330098357
33.593857120	130.330080606
33.593958172	130.329610117
33.593985791	130.329486279
33.594054798	130.329168289
33.594071565	130.329091092
33.594133680	130.329111125
33.594241201	130.329145793
33.594341625	130.329176799
33.594367925	130.329184924
33.594402069	130.329029943
33.594275121	130.328989359
33.593977566	130.328898080
33.593953873	130.328890215

真幅道路	K19_4691712093_268
33.593754548	130.329049006
33.593601208	130.328999857
33.593553724	130.328984387
33.593529214	130.329000490
33.593519726	130.329039975
33.593498164	130.329142430
33.593483126	130.329217513
33.593468418	130.329310380
33.593467633	130.329315331
33.593458516	130.329394947
33.593446911	130.329500837
33.593437442	130.329620308
33.593435687	130.329648829
33.593431829	130.329823969
33.593431780	130.329915593
33.593432342	130.329947631
33.593433408	130.329991268
33.593435873	130.330046800
33.593457570	130.330067534
33.593535801	130.330063061
33.593557160	130.330042770
33.593561165	130.330024865
33.593584601	130.329920305
33.593620922	130.329747488
33.593638413	130.329662464
33.593647395	130.329618679
33.593701175	130.329372512
33.593743112	130.329181432
33.593765962	130.329073784
33.593754548	130.329049006

真幅道路	K19_4691712093_269
33.592997752	130.329203740
33.592865122	130.329161186
33.592839012	130.329171548
33.592699752	130.329386639
33.592647270	130.329468400
33.592581901	130.329573477
33.592549011	130.329627181
33.592529872	130.329657658
33.592503519	130.329704653
33.592487725	130.329733627
33.592474195	130.329760882
33.592465026	130.329779355
33.592438574	130.329834236
33.592434188	130.329844043
33.592425439	130.329863515
33.592417741	130.329880651
33.592395786	130.329932201
33.592379256	130.329974961
33.592366189	130.330009722
33.592351068	130.330051178
33.592330486	130.330111800
33.592350051	130.330131516
33.592437576	130.330081797
33.592640936	130.329963532
33.592769443	130.329889323
33.592914542	130.329805098
33.592944411	130.329787876
33.592958682	130.329762522
33.592961769	130.329701496
33.592966127	130.329623954
33.592967057	130.329614111
33.592979266	130.329484492
33.592984210	130.329438405
33.592989266	130.329391349
33.593011816	130.329229963
33.592997752	130.329203740

真幅道路	K19_4691712093_270
33.594330216	130.329229530
33.594121335	130.329165791
33.594100128	130.329182343
33.594051971	130.329396313
33.594001717	130.329625694
33.593981968	130.329715218
33.593901377	130.330092977
33.593913160	130.330120834
33.593950945	130.330131898
33.593969686	130.330137679
33.593984269	130.330142706
33.594019409	130.330157119
33.594032956	130.330162603
33.594116868	130.330201864
33.594140620	130.330187373
33.594210845	130.329863348
33.594271744	130.329582254
33.594298191	130.329461045
33.594342708	130.329260172
33.594330216	130.329229530

真幅道路	K19_4691712093_271
33.595203234	130.329279100
33.595084798	130.329243438
33.594831316	130.329163818
33.594754396	130.329138900
33.594728960	130.329157133
33.594702871	130.329273680
33.594621182	130.329650638
33.594595146	130.329771273
33.594533673	130.330052965
33.594471734	130.330337031
33.594450759	130.330433266
33.594419156	130.330578207
33.594478671	130.330605814
33.594570714	130.330650361
33.594753211	130.330736464
33.594817776	130.330767478
33.594880464	130.330796774
33.594944046	130.330824804
33.595013519	130.330853196
33.595121263	130.330892455
33.595224052	130.330925826
33.595259443	130.330915942
33.595260987	130.330916426
33.595318447	130.330934309
33.595371933	130.330950952
33.595409313	130.330925484
33.595534713	130.330344859
33.595566223	130.330201145
33.595617375	130.329968281
33.595670125	130.329725723
33.595696563	130.329602896
33.595717188	130.329513773
33.595694722	130.329472692
33.595667392	130.329422684
33.595515273	130.329375937
33.595283261	130.329303197
33.595203234	130.329279100

真幅道路	K19_4691712093_272
33.594567663	130.329632962
33.594613529	130.329421531
33.594675024	130.329140711
33.594665307	130.329111418
33.594438322	130.329041248
33.594403738	130.329196477
33.594386801	130.329273934
33.594350901	130.329437291
33.594316635	130.329595212
33.594255075	130.329877346
33.594184246	130.330201365
33.594182275	130.330210366
33.594192930	130.330238156
33.594330626	130.330303946
33.594395453	130.330335164
33.594417611	130.330320997
33.594418174	130.330318428
33.594480109	130.330036873
33.594567663	130.329632962

真幅道路	K19_4691712093_273
33.592370507	130.329778017
33.592185822	130.329651754
33.592158042	130.329660232
33.592130895	130.329722047
33.592102033	130.329790296
33.592081870	130.329841596
33.592059918	130.329902132
33.592049769	130.329931095
33.592044042	130.329947462
33.592040250	130.329958265
33.592029105	130.329993064
33.592013536	130.330043596
33.592000022	130.330090448
33.591996455	130.330102811
33.591969461	130.330206417
33.591885324	130.330533880
33.591897515	130.330563985
33.592119692	130.330645627
33.592144027	130.330628901
33.592233912	130.330275459
33.592247997	130.330225585
33.592254181	130.330203710
33.592260751	130.330181454
33.592271987	130.330143411
33.592288149	130.330092530
33.592307210	130.330033951
33.592322565	130.329992746
33.592338445	130.329953083
33.592351908	130.329918287
33.592370678	130.329872956
33.592386497	130.329836924
33.592394620	130.329818416
33.592387412	130.329789576
33.592370507	130.329778017

真幅道路	K19_4691712093_274
33.592954857	130.329870378
33.592932445	130.329854347
33.592792954	130.329935099
33.592659964	130.330012482
33.592309342	130.330216494
33.592289342	130.330243010
33.592186257	130.330644886
33.592182487	130.330659600
33.592189645	130.330689496
33.592273499	130.330781127
33.592286076	130.330795876
33.592298462	130.330810379
33.592325713	130.330809274
33.592337461	130.330794240
33.592431065	130.330678107
33.592547587	130.330534798
33.592576986	130.330498616
33.592620441	130.330451068
33.592630893	130.330440422
33.592668436	130.330403939
33.592705374	130.330370123
33.592743956	130.330337916
33.592767245	130.330319364
33.592787791	130.330303737
33.592808519	130.330288569
33.592830085	130.330273189
33.592852976	130.330257800
33.592903736	130.330225624
33.592945535	130.330201976
33.592959650	130.330174457
33.592959598	130.330173111
33.592956584	130.330082137
33.592955042	130.330012808
33.592954634	130.329937490
33.592954857	130.329870378

真幅道路	K19_4691712093_275
33.593999762	130.330218715
33.593984655	130.330212672
33.593940844	130.330196572
33.593899013	130.330183069
33.593875427	130.330176052
33.593850181	130.330169460
33.593819889	130.330161904
33.593796875	130.330181174
33.593790394	130.330229750
33.593783133	130.330284215
33.593800318	130.330310856
33.593809771	130.330313261
33.593819639	130.330315731
33.593886221	130.330334512
33.593926507	130.330348687
33.593975997	130.330368313
33.593985500	130.330372453
33.594021007	130.330388997
33.594042493	130.330399013
33.594133371	130.330442258
33.594216517	130.330481394
33.594304639	130.330521956
33.594384059	130.330560744
33.594417577	130.330416219
33.594375974	130.330396231
33.594301321	130.330360370
33.594201488	130.330313163
33.594142987	130.330284818
33.594088746	130.330258896
33.594053770	130.330241925
33.594018087	130.330225986
33.593999762	130.330218715

真幅道路	K19_4691712093_276
33.594233594	130.330861427
33.594035890	130.330766795
33.594011377	130.330782230
33.593988268	130.330884970
33.593854315	130.331498371
33.593822204	130.331647157
33.593818132	130.331666000
33.593810162	130.331702974
33.593806110	130.331723982
33.593876720	130.331755911
33.593993203	130.331807332
33.594041570	130.331829466
33.594056831	130.331760114
33.594155273	130.331307243
33.594245015	130.330899113
33.594246942	130.330890285
33.594233594	130.330861427

真幅道路	K19_4691712093_277
33.594525034	130.330999284
33.594312884	130.330899386
33.594289493	130.330913940
33.594186646	130.331378614
33.594100590	130.331773847
33.594114154	130.331805673
33.594218662	130.331852117
33.594327223	130.331901066
33.594351168	130.331885528
33.594417803	130.331576579
33.594535360	130.331039758
33.594537675	130.331029171
33.594525034	130.330999284

真幅道路	K19_4691712093_278
33.595194947	130.331051021
33.595098575	130.331020434
33.595062420	130.331007909
33.594997784	130.330983628
33.594936390	130.330959627
33.594897567	130.330943409
33.594826337	130.330911852
33.594802723	130.330923595
33.594787926	130.330968455
33.594770405	130.331021599
33.594779954	130.331051672
33.594908330	130.331106277
33.595002279	130.331142270
33.595065176	130.331165196
33.595118070	130.331182511
33.595128023	130.331185570
33.595198099	130.331207051
33.595179057	130.331294039
33.595044621	130.331908879
33.595008788	130.332075170
33.594993579	130.332145729
33.595133150	130.332189829
33.595147775	130.332122981
33.595356717	130.331166507
33.595334519	130.331118522
33.595278715	130.331100120
33.595225089	130.331082530
33.595222795	130.331080145
33.595194947	130.331051021

真幅道路	K19_4691712093_279
33.594815207	130.331136397
33.594774834	130.331118890
33.594738506	130.331101997
33.594685711	130.331076373
33.594605503	130.331038581
33.594580072	130.331054518
33.594501311	130.331412893
33.594395163	130.331899411
33.594376445	130.331982872
33.594416680	130.332001880
33.594483193	130.332029811
33.594523336	130.332044791
33.594585886	130.332064824
33.594630436	130.332078754
33.594646994	130.332000966
33.594661538	130.331932567
33.594735919	130.331594266
33.594827346	130.331173561
33.594828402	130.331168683
33.594815207	130.331136397

真幅道路	K19_4691712093_280
33.592881522	130.331174540
33.592817325	130.331101406
33.592789872	130.331103558
33.592710051	130.331205837
33.592654333	130.331278237
33.592642585	130.331293508
33.592614887	130.331333714
33.592586646	130.331375250
33.592692680	130.331418151
33.592780584	130.331452048
33.592833312	130.331473502
33.592849439	130.331402775
33.592857551	130.331367202
33.592892028	130.331211608
33.592882937	130.331176145
33.592881522	130.331174540

真幅道路	K19_4691712093_281
33.595112278	130.331248602
33.595009238	130.331213756
33.594958521	130.331195583
33.594896169	130.331171769
33.594871300	130.331186549
33.594775455	130.331628934
33.594691321	130.332014523
33.594705439	130.332042664
33.594754598	130.332052790
33.594788211	130.332059431
33.594824536	130.332065511
33.594904542	130.332075918
33.594922278	130.332077517
33.594925940	130.332077834
33.594932631	130.332077901
33.594956022	130.332058741
33.595126295	130.331277951
33.595112278	130.331248602

真幅道路	K19_4691712093_282
33.592747824	130.331568422
33.592734187	130.331539244
33.592570306	130.331473160
33.592553462	130.331466373
33.592532233	130.331475576
33.592512121	130.331516320
33.592488702	130.331567706
33.592471368	130.331608587
33.592460132	130.331636729
33.592452338	130.331659414
33.592440639	130.331696933
33.592430726	130.331732940
33.592418736	130.331778423
33.592407304	130.331825410
33.592358369	130.332047105
33.592242851	130.332578975
33.592256736	130.332607139
